js-analytics-click href,photo-box-img src,user-display-name,user-location,friend-count,friend-count 2,review-count,review-count 2,photo-count,icon_svg href 3,photo-count 2,is-elite,is-elite href,arrange href,icon_svg href 4,action-link_label,arrange href 2,action-link_label 2,arrange href 3,action-link_label 3,arrange href 4,action-link_label 4,arrange href 5,action-link_label 5,arrange href 6,action-link_label 6,offscreen src,rating-qualifier,review-content,voting-intro,vote-type,count,vote-type 2,count 2,vote-type 3,count 3,u-space-b3,u-space-b3 src,u-space-b2,ybtn,js-maybe-later-button,chiclet-link href,tooltip,review-tags_item,icon_svg href 14
https://www.yelp.com/user_details?userid=grjndzspi5yB_GH5eaO5YQ,https://s3-media2.fl.yelpcdn.com/photo/SFUzU2k42zttRlK_JyYuhQ/60s.jpg,Alyssa S.,"Andalusia, IL",friends,198,reviews,16,photos,[object Object],7,,,https://www.yelp.com/biz_share/jImBrAd65LeLWne9lfK2tg/review/AnaY1hdb8cYIzw0G_xTy6g,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=AnaY1hdb8cYIzw0G_xTy6g&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago&user_id=grjndzspi5yB_GH5eaO5YQ,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=grjndzspi5yB_GH5eaO5YQ&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago,Send message,https://www.yelp.com/following_user/add?dst_user_id=grjndzspi5yB_GH5eaO5YQ&previous_url=https://www.yelp.com/biz/the-wormhole-coffee-chicago,Follow Alyssa S.,https://www.yelp.com/following_user/remove?dst_user_id=grjndzspi5yB_GH5eaO5YQ&previous_url=https://www.yelp.com/biz/the-wormhole-coffee-chicago,Stop following Alyssa S.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,10/24/2018,Hi um the coffee here is great :) Actually just had probably? the best latte of my life last night from here (honey bear). I love the vibe of this place. I'm a huge nerd and really appreciate all the star wars and pops I saw throughout the shop. Such a cool little gem in Chicago.,voted for this review,Useful,2,Funny,,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=jImBrAd65LeLWne9lfK2tg&flag_id=AnaY1hdb8cYIzw0G_xTy6g&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago,Report review,,
https://www.yelp.com/user_details?userid=EnkK5TfLM8-KErN0R2gTHQ,https://s3-media4.fl.yelpcdn.com/photo/2akg3tgwUiAWVQbRtZftFA/60s.jpg,Georges B.,"Chicago, IL",friends,8,reviews,32,photos,[object Object],14,,,https://www.yelp.com/biz_share/jImBrAd65LeLWne9lfK2tg/review/J_yTauD06LXNNfbR7dP5IA,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=J_yTauD06LXNNfbR7dP5IA&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago&user_id=EnkK5TfLM8-KErN0R2gTHQ,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=EnkK5TfLM8-KErN0R2gTHQ&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago,Send message,https://www.yelp.com/following_user/add?dst_user_id=EnkK5TfLM8-KErN0R2gTHQ&previous_url=https://www.yelp.com/biz/the-wormhole-coffee-chicago,Follow Georges B.,https://www.yelp.com/following_user/remove?dst_user_id=EnkK5TfLM8-KErN0R2gTHQ&previous_url=https://www.yelp.com/biz/the-wormhole-coffee-chicago,Stop following Georges B.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,9/4/2018,"This place brought me back to my childhood with Nintendo's, movie posters of awesome 80s movies and just a funky vibe! It's the only coffee shop I've ever been to where you can just be you and you won't be judged by anyone! The staff are very friendly and kind and that's the main ingredient to a great coffee shop! It should be like you real home, not your second home.Their coffee is...well, let's just say you won't be disappointed! Brought to you from halfwit coffee roasters, so you know it's good stuff, but it's just made with a lot of nerdy coffee love and I guess that's what makes this place such a cozy hangout spot for the all time fans of the 80s or for those who just wanna go somewhere cool and just being themselves. I had a special latte called A shot in the dark (not sure if it's a reference to the movie) but it was might good!",voted for this review,Useful,2,Funny,,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=jImBrAd65LeLWne9lfK2tg&flag_id=J_yTauD06LXNNfbR7dP5IA&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago,Report review,,
https://www.yelp.com/user_details?userid=POu15b3njQSuXV-SyBC9TA,https://s3-media2.fl.yelpcdn.com/photo/5y7uR7FOvDQQWg1KNs2oWQ/60s.jpg,Diana M.,"Chicago, IL",friends,16,reviews,16,photos,[object Object],386,,,https://www.yelp.com/biz_share/jImBrAd65LeLWne9lfK2tg/review/wKe24euGmr7J_sARzYYQbg,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=wKe24euGmr7J_sARzYYQbg&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago&user_id=POu15b3njQSuXV-SyBC9TA,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=POu15b3njQSuXV-SyBC9TA&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago,Send message,https://www.yelp.com/following_user/add?dst_user_id=POu15b3njQSuXV-SyBC9TA&previous_url=https://www.yelp.com/biz/the-wormhole-coffee-chicago,Follow Diana M.,https://www.yelp.com/following_user/remove?dst_user_id=POu15b3njQSuXV-SyBC9TA&previous_url=https://www.yelp.com/biz/the-wormhole-coffee-chicago,Stop following Diana M.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,8/28/2018,"What a cool coffee shop! I love, love, love the decor! Takes me back to my childhood.  Want to take a picture with Keanu Reeves...head on over. Also love that there is a couch seating area in the back with old video games.  Totally creates a great ambience. What a gem in Wicker Park! Close to blue line on Milwaukee it is also quite convenient to get to.Coffee and service is great as well.  Will surely be back.  Seems to be pretty crowded but surely it's for a good reason.",voted for this review,Useful,2,Funny,,Cool,2,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=jImBrAd65LeLWne9lfK2tg&flag_id=wKe24euGmr7J_sARzYYQbg&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago,Report review,1 check-in,[object Object]
https://www.yelp.com/user_details?userid=AlqZYFCwx7FJl4ELd_Alhw,https://s3-media1.fl.yelpcdn.com/photo/Tzl7G_02gkVKEeLz0IOzlQ/60s.jpg,MaryLou L.,"Chicago, IL",friends,24,reviews,284,photos,[object Object],446,Elite ’18,https://www.yelp.com/elite,https://www.yelp.com/biz_share/jImBrAd65LeLWne9lfK2tg/review/QEEtXY6K1Zl4VTY-ei4Npw,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=QEEtXY6K1Zl4VTY-ei4Npw&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago&user_id=AlqZYFCwx7FJl4ELd_Alhw,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=AlqZYFCwx7FJl4ELd_Alhw&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago,Send message,https://www.yelp.com/following_user/add?dst_user_id=AlqZYFCwx7FJl4ELd_Alhw&previous_url=https://www.yelp.com/biz/the-wormhole-coffee-chicago,Follow MaryLou L.,https://www.yelp.com/following_user/remove?dst_user_id=AlqZYFCwx7FJl4ELd_Alhw&previous_url=https://www.yelp.com/biz/the-wormhole-coffee-chicago,Stop following MaryLou L.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,6/20/2018,Cozy old school coffeehouse. The vanilla bean and peanut butter koopa troopa were both excellent. Decandent and good enough for both satisfying my coffee and dessert urge. Only wish they had more pastries available though.,Was this review …?,Useful,,Funny,,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=jImBrAd65LeLWne9lfK2tg&flag_id=QEEtXY6K1Zl4VTY-ei4Npw&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago,Report review,1 check-in,[object Object]
https://www.yelp.com/user_details?userid=z_DFzsbEFGy559Bhb0WNWQ,https://s3-media3.fl.yelpcdn.com/photo/wKngQslCv29cP9EO5dFUUA/60s.jpg,Tracy W.,"Rosemead, CA",friends,125,reviews,101,photos,[object Object],184,Elite ’18,https://www.yelp.com/elite,https://www.yelp.com/biz_share/jImBrAd65LeLWne9lfK2tg/review/g22aNE5wEzx98ff1P5cAbA,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=g22aNE5wEzx98ff1P5cAbA&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago&user_id=z_DFzsbEFGy559Bhb0WNWQ,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=z_DFzsbEFGy559Bhb0WNWQ&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago,Send message,https://www.yelp.com/following_user/add?dst_user_id=z_DFzsbEFGy559Bhb0WNWQ&previous_url=https://www.yelp.com/biz/the-wormhole-coffee-chicago,Follow Tracy W.,https://www.yelp.com/following_user/remove?dst_user_id=z_DFzsbEFGy559Bhb0WNWQ&previous_url=https://www.yelp.com/biz/the-wormhole-coffee-chicago,Stop following Tracy W.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,4/20/2018,"My SO fell in love with Wormhole's coffee. I tried their Honey Bear latte and I have to admit that it is one of the best tasting coffees that I had I  Chicago. Drinks:Honey bear latte: a slightly hint of honey and latte. Very nice and good under a rainy day. Koopa troopa: peanut butter mousse mixed in as a latte. My SO likes it but definitely not my fave. I like my peanut butter in solid form. Ambience: Very very cool ambience. A very 80s feels with a back to the future car in the back. Furbies, POP figurines and cat paintings on the wall. Definitely a sight to see. Coffee bean: Bought several types of coffee beans here. They ate roasted by HALF WIT roaster and we gotta say it's pretty good (espresso wise). A local chicago roaster and we will be ordering more online!Ps. They can do a little more work on their latte art. Lol :)",voted for this review,Useful,2,Funny,,Cool,1,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=jImBrAd65LeLWne9lfK2tg&flag_id=g22aNE5wEzx98ff1P5cAbA&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago,Report review,1 check-in,[object Object]
https://www.yelp.com/user_details?userid=IK_09YuBMr5N5v1wy7bj8A,https://s3-media3.fl.yelpcdn.com/photo/qwGvaurHF-fkzJSceylxCA/60s.jpg,Mandy C.,"Chicago, IL",friends,277,reviews,372,photos,[object Object],330,Elite ’18,https://www.yelp.com/elite,https://www.yelp.com/biz_share/jImBrAd65LeLWne9lfK2tg/review/D_GyPsUqRi9Qz7RngHF6xg,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=D_GyPsUqRi9Qz7RngHF6xg&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago&user_id=IK_09YuBMr5N5v1wy7bj8A,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=IK_09YuBMr5N5v1wy7bj8A&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago,Send message,https://www.yelp.com/following_user/add?dst_user_id=IK_09YuBMr5N5v1wy7bj8A&previous_url=https://www.yelp.com/biz/the-wormhole-coffee-chicago,Follow Mandy C.,https://www.yelp.com/following_user/remove?dst_user_id=IK_09YuBMr5N5v1wy7bj8A&previous_url=https://www.yelp.com/biz/the-wormhole-coffee-chicago,Stop following Mandy C.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,7/22/2018,"I'm not a coffee drinker, but I would go to any length to get my paws on a peanut butter latte: the KOOPER TROOPER. WH is a trendy, hipster modern day wormhole that transports you to the 80s/90s, and everything old that people love to resurface. Like, an antique Macintosh. I do not belong in any of these sentences, yet I was still welcomed with the smiles and aroma of some quality coffee. Hop on over, even if you aren't a coffee drinker!Spacious enough for personal space or group parties! NOSTALGIA, anyone??",voted for this review,Useful,3,Funny,1,Cool,5,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=jImBrAd65LeLWne9lfK2tg&flag_id=D_GyPsUqRi9Qz7RngHF6xg&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago,Report review,1 check-in,[object Object]
https://www.yelp.com/user_details?userid=T8jm6pEahSxWM0f4GJ5aZw,https://s3-media4.fl.yelpcdn.com/photo/HMZVDcF1VJnNJmRXsixvQg/60s.jpg,Trisha A.,"Des Plaines, IL",friends,255,reviews,154,photos,[object Object],321,Elite ’18,https://www.yelp.com/elite,https://www.yelp.com/biz_share/jImBrAd65LeLWne9lfK2tg/review/Qx3kKhPj6D976uDKBRUITg,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=Qx3kKhPj6D976uDKBRUITg&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago&user_id=T8jm6pEahSxWM0f4GJ5aZw,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=T8jm6pEahSxWM0f4GJ5aZw&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago,Send message,https://www.yelp.com/following_user/add?dst_user_id=T8jm6pEahSxWM0f4GJ5aZw&previous_url=https://www.yelp.com/biz/the-wormhole-coffee-chicago,Follow Trisha A.,https://www.yelp.com/following_user/remove?dst_user_id=T8jm6pEahSxWM0f4GJ5aZw&previous_url=https://www.yelp.com/biz/the-wormhole-coffee-chicago,Stop following Trisha A.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,3/4/2018,"Pretty cute spot with video game and movie references, lounge area seating, and tasty drinks. Most of my friends and I ordered the Peanut Butter Koopa Troopa lattes, while one ordered the Honey Bear and one ordered the Cool but Rude latte. I was hoping the Koopa Troopa would have more chocolate flavor (not too much of a PB fan) but it did not. Nonetheless I still liked it and it wasn't overpowering. I tasted the Cool but Rude and would have liked that better I think. I would probably come back to this place if I'm in the area to check out their next specials and have a pastry!",voted for this review,Useful,2,Funny,,Cool,1,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=jImBrAd65LeLWne9lfK2tg&flag_id=Qx3kKhPj6D976uDKBRUITg&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago,Report review,,
https://www.yelp.com/user_details?userid=oZy_9eOMZMgUyHFlgar7kg,https://s3-media3.fl.yelpcdn.com/photo/J5aOIQHytINgAJg1nj8ing/60s.jpg,Ricel A.,"Chicago, IL",friends,5,reviews,114,photos,[object Object],256,Elite ’18,https://www.yelp.com/elite,https://www.yelp.com/biz_share/jImBrAd65LeLWne9lfK2tg/review/X8B7TLukomfsaQVK-Zna3g,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=X8B7TLukomfsaQVK-Zna3g&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago&user_id=oZy_9eOMZMgUyHFlgar7kg,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=oZy_9eOMZMgUyHFlgar7kg&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago,Send message,https://www.yelp.com/following_user/add?dst_user_id=oZy_9eOMZMgUyHFlgar7kg&previous_url=https://www.yelp.com/biz/the-wormhole-coffee-chicago,Follow Ricel A.,https://www.yelp.com/following_user/remove?dst_user_id=oZy_9eOMZMgUyHFlgar7kg&previous_url=https://www.yelp.com/biz/the-wormhole-coffee-chicago,Stop following Ricel A.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,7/5/2018,"Back to the future car, 80s music, old movie posters, first macintosh, floppy disks PLUS really yummy caffeine concoctions so what is there not to like?! Order Koopa Troopa or Vanilla Bean and hangout and you're are set!",Was this review …?,Useful,,Funny,,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=jImBrAd65LeLWne9lfK2tg&flag_id=X8B7TLukomfsaQVK-Zna3g&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago,Report review,1 check-in,[object Object]
https://www.yelp.com/user_details?userid=1pzP58PeWictHQzctMU0nQ,https://s3-media1.fl.yelpcdn.com/photo/SIyt4bKXU9KQJf6-GaMS3Q/60s.jpg,Misty S.,"Aurora, IL",friends,1276,reviews,1093,photos,[object Object],20148,Elite ’18,https://www.yelp.com/elite,https://www.yelp.com/biz_share/jImBrAd65LeLWne9lfK2tg/review/doshh721iU-5oWWRPROjdg,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=doshh721iU-5oWWRPROjdg&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago&user_id=1pzP58PeWictHQzctMU0nQ,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=1pzP58PeWictHQzctMU0nQ&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago,Send message,https://www.yelp.com/following_user/add?dst_user_id=1pzP58PeWictHQzctMU0nQ&previous_url=https://www.yelp.com/biz/the-wormhole-coffee-chicago,Follow Misty S.,https://www.yelp.com/following_user/remove?dst_user_id=1pzP58PeWictHQzctMU0nQ&previous_url=https://www.yelp.com/biz/the-wormhole-coffee-chicago,Stop following Misty S.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,11/20/2017,"Fun 80's themed coffee shop in the heart of Wicker Park.  Where else can you grab coffee and see a DeLorean (like the one from Back to the Future)?  They also have old Nintendo games you can play to transport you back in time.  There are many tables and seating options throughout the shop and also outside. The drinks are pricey, but no pricier than a Starbucks. The $5 Cool but Rude ginger & curry sauce latte I tried was delicious. Both the ginger and curry flavors were subtle, but present. The honey bear has a fancy name, but it's a simple coffee drink that's delicious in a simple way.  There's paid street parking, but may be hard to come by. Free on Sundays.....| \      _  , , , - - , ,  _  ,      .../  , ` . - ' ` '             . _   \ -  ;  ;  ;  , _    ..| ,  a  -   )   ) _         . ; .  (   ` - ` -  ' - '   '  - - - ' ' ( _ / . _ ) - ' ( _ \ _ )",voted for this review,Useful,5,Funny,,Cool,5,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=jImBrAd65LeLWne9lfK2tg&flag_id=doshh721iU-5oWWRPROjdg&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago,Report review,1 check-in,[object Object]
https://www.yelp.com/user_details?userid=BwKGM82ECyrL21SomlLQtw,https://s3-media4.fl.yelpcdn.com/photo/m__ILtNVAWUzOyspnZBdOg/60s.jpg,Carol K.,"Plymouth, MI",friends,38,reviews,123,photos,[object Object],61,Elite ’18,https://www.yelp.com/elite,https://www.yelp.com/biz_share/jImBrAd65LeLWne9lfK2tg/review/kkwlg5LhxiXi6C_yUtec6Q,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=kkwlg5LhxiXi6C_yUtec6Q&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago&user_id=BwKGM82ECyrL21SomlLQtw,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=BwKGM82ECyrL21SomlLQtw&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago,Send message,https://www.yelp.com/following_user/add?dst_user_id=BwKGM82ECyrL21SomlLQtw&previous_url=https://www.yelp.com/biz/the-wormhole-coffee-chicago,Follow Carol K.,https://www.yelp.com/following_user/remove?dst_user_id=BwKGM82ECyrL21SomlLQtw&previous_url=https://www.yelp.com/biz/the-wormhole-coffee-chicago,Stop following Carol K.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,9/3/2018,"If you are a sci fi movie fan from 1980/1990s, Wormhole is a must-stop!  Buy some Half Wit toast coffee while you are there. And did I mention....THE BEST LATTE I HAVE EVER HAD. Cool but rude latte with ginger and curry. Outstanding. Bottom line, they had me with Alien facesucker on the Millenium Falcon. You rock, Wormhole!",1 person voted for this review,Useful,,Funny,1,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=jImBrAd65LeLWne9lfK2tg&flag_id=kkwlg5LhxiXi6C_yUtec6Q&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago,Report review,,
https://www.yelp.com/user_details?userid=0MvhBWSBhdnBaw3N56OT8g,https://s3-media4.fl.yelpcdn.com/photo/Hcsro_zfnHIlwR4oXxJ5_g/60s.jpg,Gabrielle W.,"Chicago, IL",friends,584,reviews,121,photos,[object Object],200,Elite ’18,https://www.yelp.com/elite,https://www.yelp.com/biz_share/jImBrAd65LeLWne9lfK2tg/review/TDxawnDtkMjBt7LXbAAMTA,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=TDxawnDtkMjBt7LXbAAMTA&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago&user_id=0MvhBWSBhdnBaw3N56OT8g,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=0MvhBWSBhdnBaw3N56OT8g&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago,Send message,https://www.yelp.com/following_user/add?dst_user_id=0MvhBWSBhdnBaw3N56OT8g&previous_url=https://www.yelp.com/biz/the-wormhole-coffee-chicago,Follow Gabrielle W.,https://www.yelp.com/following_user/remove?dst_user_id=0MvhBWSBhdnBaw3N56OT8g&previous_url=https://www.yelp.com/biz/the-wormhole-coffee-chicago,Stop following Gabrielle W.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,6/19/2018,"Came here on a Sunday around 11AM to meet a friend from out of town and instantly loved this place as soon as I walked in! the ambience is super cool and they have a variety of unique coffees.  They have lounging chairs, couches, and table/chair options.  They also have a cool spot in the back where you can play video games!The service was super good and the workers were friendly as well.  I had the honey latte and it was super good- i would definitely recommend it / get it again. The orange blueberry scone was also very very good.  The flavor was rice and it was a nice size.  I spent about $10.50 for these two items.They also do offer milk subs such as almond/soy.Very cozy atmosphere with a hint of retro!There is street parking (free on Sundays).  It did take me about 10 minutes to actually find a space and still had to park 2 blocks down - but not terrible!  I would definitely recommend this place and cant wait to come back!  I wish it was closer to my house.",Was this review …?,Useful,,Funny,,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=jImBrAd65LeLWne9lfK2tg&flag_id=TDxawnDtkMjBt7LXbAAMTA&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago,Report review,1 check-in,[object Object]
