js-analytics-click href,photo-box-img src,user-display-name,user-location,friend-count,friend-count 2,review-count,review-count 2,photo-count,icon_svg href 3,photo-count 2,is-elite,is-elite href,arrange href,icon_svg href 4,action-link_label,arrange href 2,action-link_label 2,arrange href 3,action-link_label 3,arrange href 4,action-link_label 4,arrange href 5,action-link_label 5,arrange href 6,action-link_label 6,offscreen src,rating-qualifier,review-content,voting-intro,vote-type,count,vote-type 2,vote-type 3,u-space-b3,u-space-b3 src,u-space-b2,ybtn,js-maybe-later-button,chiclet-link href,tooltip,photo-box-img src 2,biz-shim href,photo-box-img src 3,biz-shim href 2,review-tags_item,icon_svg href 14,count 2,count 3,photo-box-overlay_caption
https://www.yelp.com/user_details?userid=KisZIfo92_OB_hMa7TvM5A,https://s3-media4.fl.yelpcdn.com/photo/ZUFKpPP2Qe5hv3hxZj21LQ/60s.jpg,Sasha B.,"Manhattan, NY",friends,191,reviews,898,photos,[object Object],45,Elite ’18,https://www.yelp.com/elite,https://www.yelp.com/biz_share/kWOELNlUM14bv0m-slvq6A/review/2BPlT33dAtNqZo5odaTkOA,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=2BPlT33dAtNqZo5odaTkOA&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fosq%3DIntelligentsia&user_id=KisZIfo92_OB_hMa7TvM5A,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=KisZIfo92_OB_hMa7TvM5A&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fosq%3DIntelligentsia,Send message,https://www.yelp.com/following_user/add?dst_user_id=KisZIfo92_OB_hMa7TvM5A&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-8?osq=Intelligentsia,Follow Sasha B.,https://www.yelp.com/following_user/remove?dst_user_id=KisZIfo92_OB_hMa7TvM5A&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-8?osq=Intelligentsia,Stop following Sasha B.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,8/22/2018,Very good coffee but the barista take his job very seriously leading to long waits for your drink,Was this review …?,Useful,,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=kWOELNlUM14bv0m-slvq6A&flag_id=2BPlT33dAtNqZo5odaTkOA&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fosq%3DIntelligentsia,Report review,,,,,2 check-ins,[object Object],,,
https://www.yelp.com/user_details?userid=PmPomRc8p_918r5tVoh5Rw,https://s3-media3.fl.yelpcdn.com/photo/31-3XYsBB2qFO5S0JENiBQ/60s.jpg,Chandler W.,"Los Angeles, CA",friends,291,reviews,83,photos,[object Object],110,Elite ’18,https://www.yelp.com/elite,https://www.yelp.com/biz_share/kWOELNlUM14bv0m-slvq6A/review/46xVdd0qJeqFPlABnL474w,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=46xVdd0qJeqFPlABnL474w&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fosq%3DIntelligentsia&user_id=PmPomRc8p_918r5tVoh5Rw,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=PmPomRc8p_918r5tVoh5Rw&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fosq%3DIntelligentsia,Send message,https://www.yelp.com/following_user/add?dst_user_id=PmPomRc8p_918r5tVoh5Rw&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-8?osq=Intelligentsia,Follow Chandler W.,https://www.yelp.com/following_user/remove?dst_user_id=PmPomRc8p_918r5tVoh5Rw&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-8?osq=Intelligentsia,Stop following Chandler W.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,3/10/2018,"This matcha latte was $8 (& some change) :( yes I get it, it was probably good quality matcha and they encouraged me to try it with oat milk but I just cannot justify $8 for a SMALL portion of matcha. I would prefer an extra large steaming hot cup that I can sip on for an extended period of time, not this shooter glass. Also because of this price I was discouraged to get a pastry and to be completely honest I walked straight into Dunkin' next door after this and got my usual wake up wrap and iced coffee because I felt so unfulfilled. Got a good insta story tho!",voted for this review,Useful,3,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=kWOELNlUM14bv0m-slvq6A&flag_id=46xVdd0qJeqFPlABnL474w&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fosq%3DIntelligentsia,Report review,https://s3-media2.fl.yelpcdn.com/bphoto/RKIZv-KXeRGSJfntAQbYlA/348s.jpg,https://www.yelp.com/biz_photos/intelligentsia-coffee-chicago-8?reviewid=46xVdd0qJeqFPlABnL474w&select=RKIZv-KXeRGSJfntAQbYlA,,,,,4,2,
https://www.yelp.com/user_details?userid=4jKdRw3wYpn7eUYnqbvNfw,https://s3-media2.fl.yelpcdn.com/photo/GpkxFaTaLqNnvJ-3XF2-5w/60s.jpg,Jason C.,"Manhattan, NY",friends,470,reviews,688,photos,[object Object],700,Elite ’18,https://www.yelp.com/elite,https://www.yelp.com/biz_share/kWOELNlUM14bv0m-slvq6A/review/UtX7Ii_Aco9rFZ0A4LOK2w,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=UtX7Ii_Aco9rFZ0A4LOK2w&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fosq%3DIntelligentsia&user_id=4jKdRw3wYpn7eUYnqbvNfw,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=4jKdRw3wYpn7eUYnqbvNfw&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fosq%3DIntelligentsia,Send message,https://www.yelp.com/following_user/add?dst_user_id=4jKdRw3wYpn7eUYnqbvNfw&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-8?osq=Intelligentsia,Follow Jason C.,https://www.yelp.com/following_user/remove?dst_user_id=4jKdRw3wYpn7eUYnqbvNfw&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-8?osq=Intelligentsia,Stop following Jason C.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,1/26/2018,"Got the cold brew. It was good, but not great.I am nitpicky with my cold brew. For me, it needs to be smooth without much acidity while having nutty caramel notes.The acidity of the cold brew left an unsatisfying aftertaste in my mouth.  The coffee just needed some more milk before I could enjoy it. If cold brew require's milk to ease the acid, then cold brew is not the best IMO.",voted for this review,Useful,2,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=kWOELNlUM14bv0m-slvq6A&flag_id=UtX7Ii_Aco9rFZ0A4LOK2w&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fosq%3DIntelligentsia,Report review,,,,,1 check-in,[object Object],1,2,
https://www.yelp.com/user_details?userid=0F40lzN0ELvTm3EpubSa_A,https://s3-media4.fl.yelpcdn.com/photo/204i-3nXyCGUTXgVp36LPg/60s.jpg,Simon G.,"Deerfield, IL",friends,180,reviews,220,photos,[object Object],1568,Elite ’18,https://www.yelp.com/elite,https://www.yelp.com/biz_share/kWOELNlUM14bv0m-slvq6A/review/V27qTWaukWMyxmDmXMQ66w,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=V27qTWaukWMyxmDmXMQ66w&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fosq%3DIntelligentsia&user_id=0F40lzN0ELvTm3EpubSa_A,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=0F40lzN0ELvTm3EpubSa_A&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fosq%3DIntelligentsia,Send message,https://www.yelp.com/following_user/add?dst_user_id=0F40lzN0ELvTm3EpubSa_A&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-8?osq=Intelligentsia,Follow Simon G.,https://www.yelp.com/following_user/remove?dst_user_id=0F40lzN0ELvTm3EpubSa_A&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-8?osq=Intelligentsia,Stop following Simon G.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,7/23/2017,"Consistently great coffee at all Intelligentsia Coffee cafe!Rich, intense, aromatic and smooth flat white. Just the right balance of milk and coffee. Their barristers never failed to make my day with their coffees! Beautiful in execution, balance and presentation.",voted for this review,Useful,3,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=kWOELNlUM14bv0m-slvq6A&flag_id=V27qTWaukWMyxmDmXMQ66w&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fosq%3DIntelligentsia,Report review,https://s3-media3.fl.yelpcdn.com/bphoto/NP3p_bMA_7f4WWOaYbgWXQ/168s.jpg,https://www.yelp.com/biz_photos/intelligentsia-coffee-chicago-8?reviewid=V27qTWaukWMyxmDmXMQ66w&select=NP3p_bMA_7f4WWOaYbgWXQ,https://s3-media3.fl.yelpcdn.com/bphoto/k-ym_cQnwk5URKixO0_Vlg/168s.jpg,https://www.yelp.com/biz_photos/intelligentsia-coffee-chicago-8?reviewid=V27qTWaukWMyxmDmXMQ66w&select=k-ym_cQnwk5URKixO0_Vlg,1 check-in,[object Object],1,2,"Flat white. Try it and fall in love with it! Smaller cup, milky, creamy but stronger coffee flavor."
https://www.yelp.com/user_details?userid=OAmRHR8cigJvlCRaqYKfkw,https://s3-media1.fl.yelpcdn.com/photo/0quIQ3XD1S4kpzbgzGouLA/60s.jpg,Gagan G.,"Tempe, AZ",friends,30,reviews,16,photos,[object Object],14,,,https://www.yelp.com/biz_share/kWOELNlUM14bv0m-slvq6A/review/_KyIIMUj9l8qTUNhpShHqg,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=_KyIIMUj9l8qTUNhpShHqg&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fosq%3DIntelligentsia&user_id=OAmRHR8cigJvlCRaqYKfkw,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=OAmRHR8cigJvlCRaqYKfkw&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fosq%3DIntelligentsia,Send message,https://www.yelp.com/following_user/add?dst_user_id=OAmRHR8cigJvlCRaqYKfkw&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-8?osq=Intelligentsia,Follow Gagan G.,https://www.yelp.com/following_user/remove?dst_user_id=OAmRHR8cigJvlCRaqYKfkw&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-8?osq=Intelligentsia,Stop following Gagan G.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,8/24/2018,"Great place to get a coffee and snacks. I was super curious about the name. I had a butter croissant, Havana cold brew and chai mata latte. I loved taking a little break from exploring the city. The coffee was good and was much needed. Stop by if you see one :)",Was this review …?,Useful,,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=kWOELNlUM14bv0m-slvq6A&flag_id=_KyIIMUj9l8qTUNhpShHqg&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fosq%3DIntelligentsia,Report review,https://s3-media2.fl.yelpcdn.com/bphoto/TgaYXGSRITspind80WT7tQ/348s.jpg,https://www.yelp.com/biz_photos/intelligentsia-coffee-chicago-8?reviewid=_KyIIMUj9l8qTUNhpShHqg&select=TgaYXGSRITspind80WT7tQ,https://s3-media4.fl.yelpcdn.com/bphoto/ENSLtiHyKc5jI3vSG4jPYA/168s.jpg,https://www.yelp.com/biz_photos/intelligentsia-coffee-chicago-8?reviewid=_KyIIMUj9l8qTUNhpShHqg&select=ENSLtiHyKc5jI3vSG4jPYA,,,,,
https://www.yelp.com/user_details?userid=bovAPf-0v2RWiCyHn1Kitg,https://s3-media3.fl.yelpcdn.com/photo/E1B_hSv5jgMHmK_B_L2tOQ/60s.jpg,Ben T.,"Waldorf, MD",friends,534,reviews,2,,,,,,https://www.yelp.com/biz_share/kWOELNlUM14bv0m-slvq6A/review/Jwlg3J_Kaaeqdlgnl4LjXQ,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=Jwlg3J_Kaaeqdlgnl4LjXQ&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fosq%3DIntelligentsia&user_id=bovAPf-0v2RWiCyHn1Kitg,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=bovAPf-0v2RWiCyHn1Kitg&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fosq%3DIntelligentsia,Send message,https://www.yelp.com/following_user/add?dst_user_id=bovAPf-0v2RWiCyHn1Kitg&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-8?osq=Intelligentsia,Follow Ben T.,https://www.yelp.com/following_user/remove?dst_user_id=bovAPf-0v2RWiCyHn1Kitg&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-8?osq=Intelligentsia,Stop following Ben T.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,9/29/2018,"I was visiting Chicago for work and decided to try this place out on Saturday morning. I heard they have a Geisha coffee, which is rare to find, so I walked the two miles from my hotel to try it out, only for the barista to tell his manager that he doesn't feel like making it.  There was no explanation as to why he didn't want to do it, and there wasn't a line, as I know that pour overs can be a time consuming process. They fumbled to make an alternative suggestion, but I simply left in frustration.  Plus one star for the unsuccessful attempt.",voted for this review,Useful,,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=kWOELNlUM14bv0m-slvq6A&flag_id=Jwlg3J_Kaaeqdlgnl4LjXQ&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fosq%3DIntelligentsia,Report review,,,,,,,1,,
https://www.yelp.com/user_details?userid=HV-ux__tLXIWfD9IgS9XKg,https://s3-media1.fl.yelpcdn.com/photo/1N8esUiWZ39c8HzZWdE0_w/60s.jpg,McKenzie F.,"Montgomery, IL",friends,0,reviews,7,photo,[object Object],1,,,https://www.yelp.com/biz_share/kWOELNlUM14bv0m-slvq6A/review/oHH1SZIYdpbGUveqsxcB-w,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=oHH1SZIYdpbGUveqsxcB-w&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fosq%3DIntelligentsia&user_id=HV-ux__tLXIWfD9IgS9XKg,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=HV-ux__tLXIWfD9IgS9XKg&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fosq%3DIntelligentsia,Send message,https://www.yelp.com/following_user/add?dst_user_id=HV-ux__tLXIWfD9IgS9XKg&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-8?osq=Intelligentsia,Follow McKenzie F.,https://www.yelp.com/following_user/remove?dst_user_id=HV-ux__tLXIWfD9IgS9XKg&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-8?osq=Intelligentsia,Stop following McKenzie F.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,10/14/2018,"I got the tea which tasted great but over all there weren't many options and it seemed a bit over priced. It's cute, but it's not much.",Was this review …?,Useful,,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=kWOELNlUM14bv0m-slvq6A&flag_id=oHH1SZIYdpbGUveqsxcB-w&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fosq%3DIntelligentsia,Report review,,,,,,,,,
https://www.yelp.com/user_details?userid=YZdEFD4RkZnGecUm85JZkw,https://s3-media3.fl.yelpcdn.com/photo/a5a_F-kJH9tDjYEftttkxQ/60s.jpg,Kelly C.,"Dallas, TX",friends,307,reviews,17,photos,[object Object],50,,,https://www.yelp.com/biz_share/kWOELNlUM14bv0m-slvq6A/review/N0pF_-Tl7WSNTnfeZnTqnQ,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=N0pF_-Tl7WSNTnfeZnTqnQ&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fosq%3DIntelligentsia&user_id=YZdEFD4RkZnGecUm85JZkw,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=YZdEFD4RkZnGecUm85JZkw&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fosq%3DIntelligentsia,Send message,https://www.yelp.com/following_user/add?dst_user_id=YZdEFD4RkZnGecUm85JZkw&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-8?osq=Intelligentsia,Follow Kelly C.,https://www.yelp.com/following_user/remove?dst_user_id=YZdEFD4RkZnGecUm85JZkw&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-8?osq=Intelligentsia,Stop following Kelly C.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,8/4/2018,"If you are looking for good coffee but willing to pay a pretty penny for it, come here. The menu offers your staples and some more adventurous drinks. The only milk alternative available is oat milk, first I was scared but actually was pleasantly surprised. There's an assortment of treats and pastries that taste as good as they look. Overall this place feels as smart as the name makes it sound.",Was this review …?,Useful,,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=kWOELNlUM14bv0m-slvq6A&flag_id=N0pF_-Tl7WSNTnfeZnTqnQ&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fosq%3DIntelligentsia,Report review,https://s3-media4.fl.yelpcdn.com/bphoto/tGNduUSSrd15MRcmwF4dsQ/168s.jpg,https://www.yelp.com/biz_photos/intelligentsia-coffee-chicago-8?reviewid=N0pF_-Tl7WSNTnfeZnTqnQ&select=tGNduUSSrd15MRcmwF4dsQ,https://s3-media1.fl.yelpcdn.com/bphoto/6m_6XbTf_ET_dYjSe65ftw/168s.jpg,https://www.yelp.com/biz_photos/intelligentsia-coffee-chicago-8?reviewid=N0pF_-Tl7WSNTnfeZnTqnQ&select=6m_6XbTf_ET_dYjSe65ftw,,,,,Iced coffee and matcha cake
https://www.yelp.com/user_details?userid=WXjBLn6Qa_rvaGGhEb-2yQ,https://s3-media1.fl.yelpcdn.com/photo/JcBGZ0_K1VBdRZjVOz1F7Q/60s.jpg,Kay P.,"Woodbridge Township, NJ",friends,35,reviews,36,photos,[object Object],60,,,https://www.yelp.com/biz_share/kWOELNlUM14bv0m-slvq6A/review/VOGqM4Yr7dfumB798MZo2g,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=VOGqM4Yr7dfumB798MZo2g&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fosq%3DIntelligentsia&user_id=WXjBLn6Qa_rvaGGhEb-2yQ,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=WXjBLn6Qa_rvaGGhEb-2yQ&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fosq%3DIntelligentsia,Send message,https://www.yelp.com/following_user/add?dst_user_id=WXjBLn6Qa_rvaGGhEb-2yQ&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-8?osq=Intelligentsia,Follow Kay P.,https://www.yelp.com/following_user/remove?dst_user_id=WXjBLn6Qa_rvaGGhEb-2yQ&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-8?osq=Intelligentsia,Stop following Kay P.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,7/30/2018,"I absolutely love their Limelight! It is a seasonal drink, but boy does it have a nice tangy kick to it! Never knew coffee and lemon could be a great combination. The cafe is small and inviting. Noticeably great for work/studying as it was quiet and had several tables. Will be back for my limelight when I'm in the area!",Was this review …?,Useful,,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=kWOELNlUM14bv0m-slvq6A&flag_id=VOGqM4Yr7dfumB798MZo2g&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fosq%3DIntelligentsia,Report review,https://s3-media3.fl.yelpcdn.com/bphoto/VzYIn8v51syj3AvYJK65dw/348s.jpg,https://www.yelp.com/biz_photos/intelligentsia-coffee-chicago-8?reviewid=VOGqM4Yr7dfumB798MZo2g&select=VzYIn8v51syj3AvYJK65dw,,,1 check-in,[object Object],,,
https://www.yelp.com/user_details?userid=u_l9-A82l69-bFPDnjK_CA,https://s3-media2.fl.yelpcdn.com/photo/XZUvIMTjpOky_aZluI4epw/60s.jpg,Kendall H.,"Denver, CO",friends,421,reviews,135,photos,[object Object],137,Elite ’18,https://www.yelp.com/elite,https://www.yelp.com/biz_share/kWOELNlUM14bv0m-slvq6A/review/vk2jQqPEW3nSp_kz7Y4VQg,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=vk2jQqPEW3nSp_kz7Y4VQg&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fosq%3DIntelligentsia&user_id=u_l9-A82l69-bFPDnjK_CA,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=u_l9-A82l69-bFPDnjK_CA&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fosq%3DIntelligentsia,Send message,https://www.yelp.com/following_user/add?dst_user_id=u_l9-A82l69-bFPDnjK_CA&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-8?osq=Intelligentsia,Follow Kendall H.,https://www.yelp.com/following_user/remove?dst_user_id=u_l9-A82l69-bFPDnjK_CA&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-8?osq=Intelligentsia,Stop following Kendall H.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,4/11/2018,"I think Intellegentsia is the best coffee in the world. The spaces are always so cool and the baristas are beyond knowledgeable. This location is no different! The cool vibe inside matched the baristas. It may seem a little expensive but in my opinion its totally worth it. Once you try the vanilla latte, it'll be hard to go elsewhere....",voted for this review,Useful,2,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=kWOELNlUM14bv0m-slvq6A&flag_id=vk2jQqPEW3nSp_kz7Y4VQg&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fosq%3DIntelligentsia,Report review,,,,,1 check-in,[object Object],,,
