js-analytics-click href,photo-box-img src,user-display-name,user-location,friend-count,friend-count 2,review-count,review-count 2,photo-count,icon_svg href 3,photo-count 2,is-elite,is-elite href,arrange href,icon_svg href 4,action-link_label,arrange href 2,action-link_label 2,arrange href 3,action-link_label 3,arrange href 4,action-link_label 4,arrange href 5,action-link_label 5,arrange href 6,action-link_label 6,offscreen src,rating-qualifier,review-content,voting-intro,vote-type,vote-type 2,vote-type 3,u-space-b3,u-space-b3 src,u-space-b2,ybtn,js-maybe-later-button,chiclet-link href,tooltip,js-review-feedback-voter-list,js-review-feedback-voter-list href,count,count 2,count 3,review-tags_item,icon_svg href 19,photo-box-img src 2,biz-shim href
https://www.yelp.com/user_details?userid=pizFx1x3snKRFZ2_b2ozNw,https://s3-media4.fl.yelpcdn.com/photo/pWsV82vi1ZNbIQ4vfPYGUw/60s.jpg,James V.,"Chicago, IL",friends,1248,reviews,89,photos,[object Object],327,Elite ’18,https://www.yelp.com/elite,https://www.yelp.com/biz_share/cLaMG2ztKxqqLhRRpP9HNg/review/Yc7eIaHxRSbc6mavwcU_zQ,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=Yc7eIaHxRSbc6mavwcU_zQ&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fosq%3DIpsento%2B606&user_id=pizFx1x3snKRFZ2_b2ozNw,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=pizFx1x3snKRFZ2_b2ozNw&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fosq%3DIpsento%2B606,Send message,https://www.yelp.com/following_user/add?dst_user_id=pizFx1x3snKRFZ2_b2ozNw&previous_url=https://www.yelp.com/biz/ipsento-606-chicago?osq=Ipsento+606,Follow James V.,https://www.yelp.com/following_user/remove?dst_user_id=pizFx1x3snKRFZ2_b2ozNw&previous_url=https://www.yelp.com/biz/ipsento-606-chicago?osq=Ipsento+606,Stop following James V.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,12/9/2017,"Overall this was one of the nicer cages I've been to around Chicago. This is one of their few locations in the city featuring their mini bitesized doughnuts in several flavors.I decided to try their seasonal basil mint mocha drink and I was very surprised by how well everything mixed together and tasted. The latte art was prime and looked very well crafted. Overall one of my hands down favorite cafes I've been to around Chicago. The actual scene was quiet more in the early afternoon, but got more louder as more people came in. Seating was pretty rough and got pretty crowded. There wasn't too many spots to sit to get work done but the wifi had pretty good speeds. The cafe got pretty loud and somewhat distracting but this was a Saturday afternoon/evening.",voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=cLaMG2ztKxqqLhRRpP9HNg&flag_id=Yc7eIaHxRSbc6mavwcU_zQ&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fosq%3DIpsento%2B606,Report review,Priscilla M. and 3 others,javascript:;,4,,,1 check-in,[object Object],https://s3-media3.fl.yelpcdn.com/bphoto/KNSvoraM4fxGBpQsQfX6zA/168s.jpg,https://www.yelp.com/biz_photos/ipsento-606-chicago?reviewid=Yc7eIaHxRSbc6mavwcU_zQ&select=KNSvoraM4fxGBpQsQfX6zA
https://www.yelp.com/user_details?userid=nfBPTosoPA42o1OJHLfcRA,https://s3-media3.fl.yelpcdn.com/photo/jn33FYdV3bpszll9rhhECA/60s.jpg,Omowale C.,"Oak Park, IL",friends,105,reviews,28,,,,,,https://www.yelp.com/biz_share/cLaMG2ztKxqqLhRRpP9HNg/review/oLgGVhgmtmXHZ0a-rTrCaA,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=oLgGVhgmtmXHZ0a-rTrCaA&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fosq%3DIpsento%2B606&user_id=nfBPTosoPA42o1OJHLfcRA,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=nfBPTosoPA42o1OJHLfcRA&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fosq%3DIpsento%2B606,Send message,https://www.yelp.com/following_user/add?dst_user_id=nfBPTosoPA42o1OJHLfcRA&previous_url=https://www.yelp.com/biz/ipsento-606-chicago?osq=Ipsento+606,Follow Omowale C.,https://www.yelp.com/following_user/remove?dst_user_id=nfBPTosoPA42o1OJHLfcRA&previous_url=https://www.yelp.com/biz/ipsento-606-chicago?osq=Ipsento+606,Stop following Omowale C.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,8/22/2018,This place has great chai latte made with whole milk of course. Also has a friendly vibe from the staff that is very welcoming. The ambience is also nicely laid out with plenty of tables to do work and strong wi-fi.,voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=cLaMG2ztKxqqLhRRpP9HNg&flag_id=oLgGVhgmtmXHZ0a-rTrCaA&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fosq%3DIpsento%2B606,Report review,Jackie D. and 1 other,javascript:;,2,1,1,,,,
https://www.yelp.com/user_details?userid=Jf5ouJvMAL2Hnw7btE7tlQ,https://s3-media1.fl.yelpcdn.com/photo/Acv_0PJbbRjUDhu4NbpRQw/60s.jpg,Jonathan E.,"Cincinnati, OH",friends,102,reviews,440,photos,[object Object],98,Elite ’18,https://www.yelp.com/elite,https://www.yelp.com/biz_share/cLaMG2ztKxqqLhRRpP9HNg/review/jKqMGVuWMR1OstnQLkdsRw,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=jKqMGVuWMR1OstnQLkdsRw&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fosq%3DIpsento%2B606&user_id=Jf5ouJvMAL2Hnw7btE7tlQ,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=Jf5ouJvMAL2Hnw7btE7tlQ&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fosq%3DIpsento%2B606,Send message,https://www.yelp.com/following_user/add?dst_user_id=Jf5ouJvMAL2Hnw7btE7tlQ&previous_url=https://www.yelp.com/biz/ipsento-606-chicago?osq=Ipsento+606,Follow Jonathan E.,https://www.yelp.com/following_user/remove?dst_user_id=Jf5ouJvMAL2Hnw7btE7tlQ&previous_url=https://www.yelp.com/biz/ipsento-606-chicago?osq=Ipsento+606,Stop following Jonathan E.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,9/13/2018,Some of the best coffee Chi-town has to offer.  This particular location is right next to a great little park and Bloomingdale Trail.  Very convenient for a relaxing morning!,Was this review …?,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=cLaMG2ztKxqqLhRRpP9HNg&flag_id=jKqMGVuWMR1OstnQLkdsRw&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fosq%3DIpsento%2B606,Report review,,,,,,2 check-ins,[object Object],,
https://www.yelp.com/user_details?userid=dkvRoZ646VM9fwqARUcHgg,https://s3-media3.fl.yelpcdn.com/photo/pS56AsHu_1FuC8o3CyKxRQ/60s.jpg,Mary S.,"Tucson, AZ",friends,34,reviews,149,photos,[object Object],209,Elite ’18,https://www.yelp.com/elite,https://www.yelp.com/biz_share/cLaMG2ztKxqqLhRRpP9HNg/review/Hs8JaVgoB-bYF0i1ppH44g,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=Hs8JaVgoB-bYF0i1ppH44g&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fosq%3DIpsento%2B606&user_id=dkvRoZ646VM9fwqARUcHgg,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=dkvRoZ646VM9fwqARUcHgg&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fosq%3DIpsento%2B606,Send message,https://www.yelp.com/following_user/add?dst_user_id=dkvRoZ646VM9fwqARUcHgg&previous_url=https://www.yelp.com/biz/ipsento-606-chicago?osq=Ipsento+606,Follow Mary S.,https://www.yelp.com/following_user/remove?dst_user_id=dkvRoZ646VM9fwqARUcHgg&previous_url=https://www.yelp.com/biz/ipsento-606-chicago?osq=Ipsento+606,Stop following Mary S.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,8/22/2017,"Wow! This place is a must go. My friend took me here after an amazing reflexology session and I was already in a good mood but this place's latte made my day even better. I decided to go with the Nutella latte, because who can resist that? My friend had the ipsento latte and we got two mini donuts that were the donut versions of our drinks. The Nutella latte was nothing short of amazing; it was sweet and tasted just like Nutella and gave me the perfect afternoon pick me up kick. I tried the ipsento latte and it too was delicious. It is made with cayenne and coconut and the combination creates a smooth and slightly spicy and slightly sweet taste. The mini donuts were also sooo good. I just wish they were bigger! The atmosphere of this place is clean and modern and they also serve beer and other alcoholic beverages. Many people were studying while we were there. The cashier who took care of us was friendly and helpful and not pretentious at all, which was great, since this seemed like it might be the place for pretentious people. The only small complaint I have is that in  the restroom that I used the hand dryer wasn't working. Other than that, I was in love with this place!",voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=cLaMG2ztKxqqLhRRpP9HNg&flag_id=Hs8JaVgoB-bYF0i1ppH44g&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fosq%3DIpsento%2B606,Report review,Priscilla M. and 5 others,javascript:;,5,1,3,1 check-in,[object Object],https://s3-media1.fl.yelpcdn.com/bphoto/i1YlE5C6xgYvASG-52dHpw/348s.jpg,https://www.yelp.com/biz_photos/ipsento-606-chicago?reviewid=Hs8JaVgoB-bYF0i1ppH44g&select=i1YlE5C6xgYvASG-52dHpw
https://www.yelp.com/user_details?userid=FaUpV-0Mo0MbPgnuuAvBIw,https://s3-media1.fl.yelpcdn.com/photo/9WTwIJLsKtQ80GzeYmHgjA/60s.jpg,Laurisha C.,"New York, NY",friends,68,reviews,184,,,,Elite ’18,https://www.yelp.com/elite,https://www.yelp.com/biz_share/cLaMG2ztKxqqLhRRpP9HNg/review/a8jdFB_n-JXEIHVqmyENgA,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=a8jdFB_n-JXEIHVqmyENgA&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fosq%3DIpsento%2B606&user_id=FaUpV-0Mo0MbPgnuuAvBIw,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=FaUpV-0Mo0MbPgnuuAvBIw&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fosq%3DIpsento%2B606,Send message,https://www.yelp.com/following_user/add?dst_user_id=FaUpV-0Mo0MbPgnuuAvBIw&previous_url=https://www.yelp.com/biz/ipsento-606-chicago?osq=Ipsento+606,Follow Laurisha C.,https://www.yelp.com/following_user/remove?dst_user_id=FaUpV-0Mo0MbPgnuuAvBIw&previous_url=https://www.yelp.com/biz/ipsento-606-chicago?osq=Ipsento+606,Stop following Laurisha C.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,8/19/2018,Best latte I've ever had. Treat yourself with their Nutella almond milk latte. There's space to work or meet with a friend. They have cocktails too if you want a first date spot. Right underneath the 606 so you can walk after.,Was this review …?,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=cLaMG2ztKxqqLhRRpP9HNg&flag_id=a8jdFB_n-JXEIHVqmyENgA&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fosq%3DIpsento%2B606,Report review,,,,,,,,,
https://www.yelp.com/user_details?userid=CEKjWhD5OovWWDyV0OmZWw,https://s3-media2.fl.yelpcdn.com/photo/L-l97TEiGOuVL2hTY6iWVA/60s.jpg,Pt H.,"Culver City, CA",friends,0,reviews,25,photos,[object Object],4,,,https://www.yelp.com/biz_share/cLaMG2ztKxqqLhRRpP9HNg/review/9GjA3BiXmLQhGFvkEw7smw,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=9GjA3BiXmLQhGFvkEw7smw&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fosq%3DIpsento%2B606&user_id=CEKjWhD5OovWWDyV0OmZWw,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=CEKjWhD5OovWWDyV0OmZWw&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fosq%3DIpsento%2B606,Send message,https://www.yelp.com/following_user/add?dst_user_id=CEKjWhD5OovWWDyV0OmZWw&previous_url=https://www.yelp.com/biz/ipsento-606-chicago?osq=Ipsento+606,Follow Pt H.,https://www.yelp.com/following_user/remove?dst_user_id=CEKjWhD5OovWWDyV0OmZWw&previous_url=https://www.yelp.com/biz/ipsento-606-chicago?osq=Ipsento+606,Stop following Pt H.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,5/31/2018,"It is the best latte I've ever had. The roast on the coffee is full bodied, smoky and mellow. Good dairy, chunky ice cubes and a jar.Peaceful, groovy vibe inside the join",Was this review …?,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=cLaMG2ztKxqqLhRRpP9HNg&flag_id=9GjA3BiXmLQhGFvkEw7smw&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fosq%3DIpsento%2B606,Report review,,,,,,,,https://s3-media3.fl.yelpcdn.com/bphoto/eWvL-p0nAoL3tglKcXZG5A/348s.jpg,https://www.yelp.com/biz_photos/ipsento-606-chicago?reviewid=9GjA3BiXmLQhGFvkEw7smw&select=eWvL-p0nAoL3tglKcXZG5A
https://www.yelp.com/user_details?userid=eXZTOYxGGYH0bJz9UdH8Bw,https://s3-media3.fl.yelpcdn.com/photo/l8gHDE_DkywPxWDrCjIdag/60s.jpg,Laura C.,"Chicago, IL",friends,10,reviews,36,photos,[object Object],17,Elite ’18,https://www.yelp.com/elite,https://www.yelp.com/biz_share/cLaMG2ztKxqqLhRRpP9HNg/review/O309JxGQH3TKleudwjhkUw,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=O309JxGQH3TKleudwjhkUw&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fosq%3DIpsento%2B606&user_id=eXZTOYxGGYH0bJz9UdH8Bw,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=eXZTOYxGGYH0bJz9UdH8Bw&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fosq%3DIpsento%2B606,Send message,https://www.yelp.com/following_user/add?dst_user_id=eXZTOYxGGYH0bJz9UdH8Bw&previous_url=https://www.yelp.com/biz/ipsento-606-chicago?osq=Ipsento+606,Follow Laura C.,https://www.yelp.com/following_user/remove?dst_user_id=eXZTOYxGGYH0bJz9UdH8Bw&previous_url=https://www.yelp.com/biz/ipsento-606-chicago?osq=Ipsento+606,Stop following Laura C.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,2/24/2018,"I'm dropping two stars, yes two, because of Ipsento's ""no laptop rule"" after 7 p.m. I would respect the Ipsento team so much more if they allowed me to be in a social environment and work and drink wine on a Friday night - as sometimes one must do. It's very unusual to prohibit your customers from enjoying your space in a way that makes them comfortable! Sometimes, forced trendiness disappoints. That in mind - Ipsento has great coffee, there is no question. And if you are dropping in to grab a latte to go, you won't be disappointed. If you're looking for a spot to sit down and read or do some work, there is sufficient seating considering the size of the shop, however it's not comfortable. Only one of the tables has chairs with back support - all other seating options are stools. Not a huge deal, but worth keeping in mind when weighing your coffee shop options.",voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=cLaMG2ztKxqqLhRRpP9HNg&flag_id=O309JxGQH3TKleudwjhkUw&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fosq%3DIpsento%2B606,Report review,Grace C. and 2 others,javascript:;,3,,,,,,
https://www.yelp.com/user_details?userid=cV97xqHiLMaeJYaTn3dDhA,https://s3-media3.fl.yelpcdn.com/photo/903Ccz5UMzeoAeEDeBVnKw/60s.jpg,Narek M.,"Chicago, IL",friends,188,reviews,190,photos,[object Object],22,Elite ’18,https://www.yelp.com/elite,https://www.yelp.com/biz_share/cLaMG2ztKxqqLhRRpP9HNg/review/ffKX-gSOb1EqVrWguryaew,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=ffKX-gSOb1EqVrWguryaew&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fosq%3DIpsento%2B606&user_id=cV97xqHiLMaeJYaTn3dDhA,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=cV97xqHiLMaeJYaTn3dDhA&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fosq%3DIpsento%2B606,Send message,https://www.yelp.com/following_user/add?dst_user_id=cV97xqHiLMaeJYaTn3dDhA&previous_url=https://www.yelp.com/biz/ipsento-606-chicago?osq=Ipsento+606,Follow Narek M.,https://www.yelp.com/following_user/remove?dst_user_id=cV97xqHiLMaeJYaTn3dDhA&previous_url=https://www.yelp.com/biz/ipsento-606-chicago?osq=Ipsento+606,Stop following Narek M.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,2/15/2018,"What Ipsento is doing in the city of chicago is pretty awesome. They are bringing the coffee to the people literally and allowing people to be a part of their success by crowdfunding their hopeful expansion. This location is very close to their other one, but offers a much more modern feel. The other a lot more cozy and I'd say more conducive when you're trying to get work done. Each cup of coffee here can be made in the style that you prefer. Really nice that it's nearby the 606, I only wish I discovered it when the weather was warmer. Luckily, that seems to be around the corner. Very much recommend this place to coffee lovers, also check out their lil mini doughnuts.",voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=cLaMG2ztKxqqLhRRpP9HNg&flag_id=ffKX-gSOb1EqVrWguryaew&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fosq%3DIpsento%2B606,Report review,Michelangelo V. and 2 others,javascript:;,3,,1,2 check-ins,[object Object],,
https://www.yelp.com/user_details?userid=I3lzG3C_wyzqcsxHG-ErqQ,https://s3-media2.fl.yelpcdn.com/photo/kwQmeWIVVSHcXHa4O6K7fg/60s.jpg,Emily D.,"Chicago, IL",friends,311,reviews,178,photos,[object Object],28,Elite ’18,https://www.yelp.com/elite,https://www.yelp.com/biz_share/cLaMG2ztKxqqLhRRpP9HNg/review/3BWvlngpVHJ41LTgbgu_Lw,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=3BWvlngpVHJ41LTgbgu_Lw&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fosq%3DIpsento%2B606&user_id=I3lzG3C_wyzqcsxHG-ErqQ,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=I3lzG3C_wyzqcsxHG-ErqQ&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fosq%3DIpsento%2B606,Send message,https://www.yelp.com/following_user/add?dst_user_id=I3lzG3C_wyzqcsxHG-ErqQ&previous_url=https://www.yelp.com/biz/ipsento-606-chicago?osq=Ipsento+606,Follow Emily D.,https://www.yelp.com/following_user/remove?dst_user_id=I3lzG3C_wyzqcsxHG-ErqQ&previous_url=https://www.yelp.com/biz/ipsento-606-chicago?osq=Ipsento+606,Stop following Emily D.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,5/5/2018,One of the absolute cutest coffee shops I've been to in Chicago!We came at happy hour and both really enjoyed our drinks. I got one with beets and my friend got a twist on a mojito. I really liked the spices in mine and appreciated the subtle beet taste. The mojito was also great and so creative! We also tried the mini donuts. This is the only thing I didn't absolutely love. We got the Ipsento and the chocolate but they were both too spiced for me. However I definitely still look forward to coming back and trying more creative coffee drinks or cocktails!!,Was this review …?,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=cLaMG2ztKxqqLhRRpP9HNg&flag_id=3BWvlngpVHJ41LTgbgu_Lw&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fosq%3DIpsento%2B606,Report review,,,,,,,,,
https://www.yelp.com/user_details?userid=yyJkX_KuBMWx9nVBpyhnlQ,https://s3-media4.fl.yelpcdn.com/photo/koe1XYjVuhalNSyFqUR2HQ/60s.jpg,Jess G.,"Chicago, IL",friends,158,reviews,87,photos,[object Object],31,Elite ’18,https://www.yelp.com/elite,https://www.yelp.com/biz_share/cLaMG2ztKxqqLhRRpP9HNg/review/r5cSUqNY6knwE3GI7cs2gg,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=r5cSUqNY6knwE3GI7cs2gg&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fosq%3DIpsento%2B606&user_id=yyJkX_KuBMWx9nVBpyhnlQ,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=yyJkX_KuBMWx9nVBpyhnlQ&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fosq%3DIpsento%2B606,Send message,https://www.yelp.com/following_user/add?dst_user_id=yyJkX_KuBMWx9nVBpyhnlQ&previous_url=https://www.yelp.com/biz/ipsento-606-chicago?osq=Ipsento+606,Follow Jess G.,https://www.yelp.com/following_user/remove?dst_user_id=yyJkX_KuBMWx9nVBpyhnlQ&previous_url=https://www.yelp.com/biz/ipsento-606-chicago?osq=Ipsento+606,Stop following Jess G.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,3/11/2018,Based on one visit:Good coffee but super slow service. It took nearly 10 minutes after ordering to get my cappuccino. Not worth it for me.,1 person voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=cLaMG2ztKxqqLhRRpP9HNg&flag_id=r5cSUqNY6knwE3GI7cs2gg&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fosq%3DIpsento%2B606,Report review,,,1,,,,,,
