js-analytics-click href,photo-box-img src,user-display-name,user-location,friend-count,friend-count 2,review-count,review-count 2,photo-count,icon_svg href 3,photo-count 2,arrange href,icon_svg href 4,action-link_label,arrange href 2,action-link_label 2,arrange href 3,action-link_label 3,arrange href 4,action-link_label 4,arrange href 5,action-link_label 5,arrange href 6,action-link_label 6,offscreen src,rating-qualifier,review-tags_item,icon_svg href 10,review-content,voting-intro,vote-type,vote-type 2,vote-type 3,count,u-space-b3,u-space-b3 src,u-space-b2,ybtn,js-maybe-later-button,chiclet-link href,tooltip,is-elite,is-elite href,photo-box-img src 2,count 2,count 3
https://www.yelp.com/user_details?userid=D32GUkdyQD7VSVPKB7aHgg,https://s3-media3.fl.yelpcdn.com/photo/BJ4vptuLq9iYiTsdQLq8_A/60s.jpg,Yayo T.,"Chicago, IL",friends,188,reviews,273,photos,[object Object],163,https://www.yelp.com/biz_share/juna0kp4RMJ1y6GuXcRmsA/review/srW8aKmc-yxnk48BncMrHA,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=srW8aKmc-yxnk48BncMrHA&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12&user_id=D32GUkdyQD7VSVPKB7aHgg,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=D32GUkdyQD7VSVPKB7aHgg&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12,Send message,https://www.yelp.com/following_user/add?dst_user_id=D32GUkdyQD7VSVPKB7aHgg&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-12,Follow Yayo T.,https://www.yelp.com/following_user/remove?dst_user_id=D32GUkdyQD7VSVPKB7aHgg&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-12,Stop following Yayo T.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,11/25/2016,7 check-ins,[object Object],"There is no better coffee in the world than Intelligentsia. I'm sure that Kopi Luwak is great, but I don't wanna pay $100 to eat monkey poop. The absolute best is Flecha Roja, which is normally in season around may thru December. This coffe is so delicious, it has a sweet finish that requires no sugar or cream to bastardize perfection.The Barisatas are all helpful when you want to try new bean selections, and they make the perfect espresso.The location is steps from the Division St Blue Line, and they also have parking. The inside is a beautiful combination of glass, cement, and wood interiors. More importantly, they have free wifi, and plenty of seating to lounge around.",1 person voted for this review,Useful,Funny,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=juna0kp4RMJ1y6GuXcRmsA&flag_id=srW8aKmc-yxnk48BncMrHA&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12,Report review,Elite ’18,https://www.yelp.com/elite,,1,
https://www.yelp.com/user_details?userid=-dub3n2fjZiWLhJiiNAHcQ,https://s3-media2.fl.yelpcdn.com/photo/vCIpjG8YbGHnCii3gChkEg/60s.jpg,Brittany S.,"Chicago, IL",friends,0,reviews,9,photos,[object Object],3,https://www.yelp.com/biz_share/juna0kp4RMJ1y6GuXcRmsA/review/ZJHF2dP9vwmV_GSz92ZLyg,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=ZJHF2dP9vwmV_GSz92ZLyg&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12&user_id=-dub3n2fjZiWLhJiiNAHcQ,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=-dub3n2fjZiWLhJiiNAHcQ&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12,Send message,https://www.yelp.com/following_user/add?dst_user_id=-dub3n2fjZiWLhJiiNAHcQ&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-12,Follow Brittany S.,https://www.yelp.com/following_user/remove?dst_user_id=-dub3n2fjZiWLhJiiNAHcQ&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-12,Stop following Brittany S.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,11/30/2017,,,"$9 for a 12 oz drip and a pastry.  I could get a full diner breakfast, omelet,  hash browns, toast and a bottomless coffee for $10. And don't cast me off as someone who just doesn't get coffee culture. I get it.",voted for this review,Useful,Funny,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=juna0kp4RMJ1y6GuXcRmsA&flag_id=ZJHF2dP9vwmV_GSz92ZLyg&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12,Report review,,,,,2
https://www.yelp.com/user_details?userid=GuUQKgt0bF--_mD2oA5jAg,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,Mari T.,"Chicago, IL",friends,77,reviews,12,,,,https://www.yelp.com/biz_share/juna0kp4RMJ1y6GuXcRmsA/review/E9gHKfhHW7W6SVFS54zkOQ,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=E9gHKfhHW7W6SVFS54zkOQ&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12&user_id=GuUQKgt0bF--_mD2oA5jAg,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=GuUQKgt0bF--_mD2oA5jAg&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12,Send message,https://www.yelp.com/following_user/add?dst_user_id=GuUQKgt0bF--_mD2oA5jAg&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-12,Follow Mari T.,https://www.yelp.com/following_user/remove?dst_user_id=GuUQKgt0bF--_mD2oA5jAg&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-12,Stop following Mari T.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,3/27/2018,,,"I love their space. But I am just not into the fact that I have to pay above $5 for coffee. Once I got a cold matcha and I nearly paid $8 with tips. In term of the drinks, I had better ones elsewhere.",voted for this review,Useful,Funny,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=juna0kp4RMJ1y6GuXcRmsA&flag_id=E9gHKfhHW7W6SVFS54zkOQ&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12,Report review,,,,1,1
https://www.yelp.com/user_details?userid=uiK-UJQUnEc-icRmudvWoA,https://s3-media4.fl.yelpcdn.com/photo/IcpY1S3CBdj86aHXqvDPrg/60s.jpg,Victoria K.,"Chicago, IL",friends,593,reviews,245,photos,[object Object],684,https://www.yelp.com/biz_share/juna0kp4RMJ1y6GuXcRmsA/review/9AJiIz4IkMtYh1ORx-FSKA,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=9AJiIz4IkMtYh1ORx-FSKA&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12&user_id=uiK-UJQUnEc-icRmudvWoA,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=uiK-UJQUnEc-icRmudvWoA&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12,Send message,https://www.yelp.com/following_user/add?dst_user_id=uiK-UJQUnEc-icRmudvWoA&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-12,Follow Victoria K.,https://www.yelp.com/following_user/remove?dst_user_id=uiK-UJQUnEc-icRmudvWoA&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-12,Stop following Victoria K.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,11/6/2016,,,"Loved the interior design, friendly and quick service. Some coffee beverages can be improved over others though.Ordered a 12oz Soy Latte and loved it! The foam on top was light and fluffy. The Soy Milk shined through the espresso flavors wonderfully. The Latte was smooth and just warmed me up perfectly! I enjoyed my Soy Latte until the very last drop! The Cold Brew we also ordered was just alright. It wasn't as strong as the others we have had at all. Even before the ice melted, the cold brew was already very diluted and just didn't pack the punch like other cold brews. The flavors weren't very robust, but it was refreshing! This cold brew was more easy to drink in comparison to others, so if that's what you're looking for, an iced coffee, then this is for you.",1 person voted for this review,Useful,Funny,Cool,1,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=juna0kp4RMJ1y6GuXcRmsA&flag_id=9AJiIz4IkMtYh1ORx-FSKA&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12,Report review,Elite ’18,https://www.yelp.com/elite,https://s3-media4.fl.yelpcdn.com/bphoto/5Ij8C_LfNOsbJgMKZvm-OQ/348s.jpg,,
https://www.yelp.com/user_details?userid=sfryOXgHGNEHvOgniNZdNQ,https://s3-media1.fl.yelpcdn.com/photo/gZ3fUuZ5KVm5-cdcC27_fA/60s.jpg,Nik P.,"San Diego, CA",friends,8,reviews,13,,,,https://www.yelp.com/biz_share/juna0kp4RMJ1y6GuXcRmsA/review/-wnZgV7VNHQI3TgI8D1EqA,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=-wnZgV7VNHQI3TgI8D1EqA&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12&user_id=sfryOXgHGNEHvOgniNZdNQ,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=sfryOXgHGNEHvOgniNZdNQ&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12,Send message,https://www.yelp.com/following_user/add?dst_user_id=sfryOXgHGNEHvOgniNZdNQ&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-12,Follow Nik P.,https://www.yelp.com/following_user/remove?dst_user_id=sfryOXgHGNEHvOgniNZdNQ&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-12,Stop following Nik P.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,5/27/2018,,,I can't believe I just paid $4.50 for a middle-of-the road ice coffee . This place would do well to charge more reasonable prices.,Was this review …?,Useful,Funny,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=juna0kp4RMJ1y6GuXcRmsA&flag_id=-wnZgV7VNHQI3TgI8D1EqA&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12,Report review,,,,,
https://www.yelp.com/user_details?userid=3lUkFxUQKeMUYH7-z_kmjg,https://s3-media4.fl.yelpcdn.com/photo/3Z8j4LrE_hZzrmj32mtGDw/60s.jpg,Angela P.,"Aurora, IL",friends,485,reviews,1800,photos,[object Object],13,https://www.yelp.com/biz_share/juna0kp4RMJ1y6GuXcRmsA/review/eJsS0crb1dUjLgHKzdUhbA,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=eJsS0crb1dUjLgHKzdUhbA&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12&user_id=3lUkFxUQKeMUYH7-z_kmjg,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=3lUkFxUQKeMUYH7-z_kmjg&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12,Send message,https://www.yelp.com/following_user/add?dst_user_id=3lUkFxUQKeMUYH7-z_kmjg&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-12,Follow Angela P.,https://www.yelp.com/following_user/remove?dst_user_id=3lUkFxUQKeMUYH7-z_kmjg&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-12,Stop following Angela P.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,12/27/2016,1 check-in,[object Object],"You really can't call Intelligentsia pretentious just because the baristas have dark rimmed glasses and beards.  Or because the coffee is $4.00+ per cup.  Or because the seating area has a minimalist, void feeling.  You just can't.The baristas are nice and properly described the seasonal mocha to us, which was made with a little bit of malt powder.  They also answered my friend's 1,000 questions about where they buy their white coffee cups, and what could she order to get her drink in one?The seasonal mocha was outstanding.  Coffee here is made with TLC.  The chairs in the seating area are deceptively comfortable.  The pistachio croissant was okay, a few dollars too expensive, but damn I was hungry.I felt a proper caffeine buzz several hours later.",5 people voted for this review,Useful,Funny,Cool,4,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=juna0kp4RMJ1y6GuXcRmsA&flag_id=eJsS0crb1dUjLgHKzdUhbA&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12,Report review,Elite ’18,https://www.yelp.com/elite,,3,4
https://www.yelp.com/user_details?userid=44mwBk278vU2VNrwPPJQNw,https://s3-media3.fl.yelpcdn.com/photo/yTvhVbTfrGEqjFimCxohTQ/60s.jpg,Carolyn T.,"Riverside, IL",friends,413,reviews,403,photos,[object Object],922,https://www.yelp.com/biz_share/juna0kp4RMJ1y6GuXcRmsA/review/9tzItAdV7Bw-x_I9lCH_ug,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=9tzItAdV7Bw-x_I9lCH_ug&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12&user_id=44mwBk278vU2VNrwPPJQNw,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=44mwBk278vU2VNrwPPJQNw&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12,Send message,https://www.yelp.com/following_user/add?dst_user_id=44mwBk278vU2VNrwPPJQNw&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-12,Follow Carolyn T.,https://www.yelp.com/following_user/remove?dst_user_id=44mwBk278vU2VNrwPPJQNw&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-12,Stop following Carolyn T.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,1/30/2016,1 check-in,[object Object],"I had a mixed experience here today. I got a latte, which was VERY good. Zero complaints on that (except that the latte art wasn't as impressive as other Intelligentsia locations, but that's total nitpicking and has nothing to do with the great taste). We also were able to find seating right away in the middle of the day on a Saturday, which is something that's usually pretty difficult to do in Wicker Park. Additionally, we were in close enough distance to an outlet to plug in. Score! However, there were a few issues, the largest of which was that it was very cold inside. Today was warmer than it's been most of the winter so far (about 40 degrees), so I wonder if they thought they didn't need to have the heat on anymore due to it being relatively warmer. Whatever the case was, it was very drafty and uncomfortable. Maybe we had the worst of it being under some kind of vent with a fan, but we had to wear our coats inside for the few hours we spent here while working on our laptops. I noticed that the people sitting next to us also had their coats on. Also (and this isn't as big of a deal), but the space is sort of cramped and awkward particularly when power chords are involved. There were two women in there with strollers and I had to unplug my chord so they could get by. I'm not quite sure why the outlets aren't underneath the tables.  All in all, it was an A-OK experience. Assuming the cold temperature was just a one-time, irregular time, then I would totally come back. My latte was honestly fantastic, and being able to find a seat with ease something I really value. If the temperature is all good the next time I return, then I'll update my review.",4 people voted for this review,Useful,Funny,Cool,3,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=juna0kp4RMJ1y6GuXcRmsA&flag_id=9tzItAdV7Bw-x_I9lCH_ug&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12,Report review,Elite ’18,https://www.yelp.com/elite,https://s3-media1.fl.yelpcdn.com/bphoto/Z9M3Ve31lkY8fZ4m7SA85w/168s.jpg,2,1
https://www.yelp.com/user_details?userid=3OvTOWbD3_gUZ4T6Srd62Q,https://s3-media3.fl.yelpcdn.com/photo/eKR8olWFD7Ib8OSbWQaeBA/60s.jpg,Rosa J.,"Chicago, IL",friends,421,reviews,1041,photos,[object Object],3678,https://www.yelp.com/biz_share/juna0kp4RMJ1y6GuXcRmsA/review/5ivQ2S01HWkhJ4XQ6pKyDg,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=5ivQ2S01HWkhJ4XQ6pKyDg&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12&user_id=3OvTOWbD3_gUZ4T6Srd62Q,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=3OvTOWbD3_gUZ4T6Srd62Q&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12,Send message,https://www.yelp.com/following_user/add?dst_user_id=3OvTOWbD3_gUZ4T6Srd62Q&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-12,Follow Rosa J.,https://www.yelp.com/following_user/remove?dst_user_id=3OvTOWbD3_gUZ4T6Srd62Q&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-12,Stop following Rosa J.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,8/10/2015,5 check-ins,[object Object],"Visiting Intelligentsia has become a routine on my days off from work.  I discovered this location when I was looking at several properties in the West Town/Wicker Park neighborhoods.  If you often feel the ones in the loop area are too crowded and lack sufficient seating, this Intelligentsia has along-the-wall indoor and outdoor bench seating, a plenty of lighting through large windows, and friendly and gregarious baristas.  Their iced chai was done right, so was Daddy J.'s Americano.  This probably is my favorite Intelligentsia location, for its conveniently located within walking-distance from the CTA Division Blue Line station, #9 (Ashland), #56 (Milwaukee), and #70 (Division) buses.  Therefore, north-siders, west-siders, and south-siders are all certainly welcome.  Their decors and choices of furniture are simple, modern, and space-conscious.  Come, enjoy a cup of coffee or tea, and relax your mind!  Patronizing Intelligentsia is the most inexpensive retail therapy one can have in the city: all you need is $5.",7 people voted for this review,Useful,Funny,Cool,5,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=juna0kp4RMJ1y6GuXcRmsA&flag_id=5ivQ2S01HWkhJ4XQ6pKyDg&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12,Report review,Elite ’18,https://www.yelp.com/elite,https://s3-media2.fl.yelpcdn.com/bphoto/TckLfOn7lqC1tukZrXffkg/348s.jpg,4,2
https://www.yelp.com/user_details?userid=RpM0N66EjxrNNrPcRM23bw,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,Emily L.,"Portland, OR",friends,18,reviews,22,,[object Object],,https://www.yelp.com/biz_share/juna0kp4RMJ1y6GuXcRmsA/review/QGMJK0tdORg7F-s6X3sAFw,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=QGMJK0tdORg7F-s6X3sAFw&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12&user_id=RpM0N66EjxrNNrPcRM23bw,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=RpM0N66EjxrNNrPcRM23bw&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12,Send message,https://www.yelp.com/following_user/add?dst_user_id=RpM0N66EjxrNNrPcRM23bw&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-12,Follow Emily L.,https://www.yelp.com/following_user/remove?dst_user_id=RpM0N66EjxrNNrPcRM23bw&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-12,Stop following Emily L.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,6/14/2018,,,Supposedly decent coffee but terrible rude service and inconsistent delivery. Would probably give even fewer stars were it not for their reputation.,Was this review …?,Useful,Funny,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=juna0kp4RMJ1y6GuXcRmsA&flag_id=QGMJK0tdORg7F-s6X3sAFw&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12,Report review,,,https://s3-media4.fl.yelpcdn.com/buphoto/AzJwfqjHfNFZkdhN5FW48Q/30s.jpg,,
https://www.yelp.com/user_details?userid=i0EY3_XyS3KkFyk3Ro9DSA,https://s3-media2.fl.yelpcdn.com/photo/f43-WUz17SZzRTuvIx8fRw/60s.jpg,Alyssa B.,"Los Altos, CA",friends,395,reviews,38,photos,[object Object],419,https://www.yelp.com/biz_share/juna0kp4RMJ1y6GuXcRmsA/review/hkMxc7JOplMOis-3ax3Vlw,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=hkMxc7JOplMOis-3ax3Vlw&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12&user_id=i0EY3_XyS3KkFyk3Ro9DSA,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=i0EY3_XyS3KkFyk3Ro9DSA&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12,Send message,https://www.yelp.com/following_user/add?dst_user_id=i0EY3_XyS3KkFyk3Ro9DSA&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-12,Follow Alyssa B.,https://www.yelp.com/following_user/remove?dst_user_id=i0EY3_XyS3KkFyk3Ro9DSA&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-12,Stop following Alyssa B.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,11/4/2017,,,Without a doubt this is my favorite coffee shop in Chicago. I love their iced oat milk lattes! The baristas are the best; they remember my order and exactly how I like each drink I order from there. The iced matcha with oat milk and honey is another great option if you don't want coffee!,Was this review …?,Useful,Funny,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=juna0kp4RMJ1y6GuXcRmsA&flag_id=hkMxc7JOplMOis-3ax3Vlw&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12,Report review,,,,,
