js-analytics-click href,photo-box-img src,user-display-name,user-location,friend-count,friend-count 2,review-count,review-count 2,photo-count,icon_svg href 3,photo-count 2,arrange href,icon_svg href 4,action-link_label,arrange href 2,action-link_label 2,arrange href 3,action-link_label 3,arrange href 4,action-link_label 4,arrange href 5,action-link_label 5,arrange href 6,action-link_label 6,offscreen src,rating-qualifier,review-tags_item,icon_svg href 10,review-content,voting-intro,vote-type,count,vote-type 2,vote-type 3,count 3,u-space-b3,u-space-b3 src,u-space-b2,ybtn,js-maybe-later-button,chiclet-link href,tooltip
https://www.yelp.com/user_details?userid=JVWBU-yZOSc1WZ3ep3j08w,https://s3-media2.fl.yelpcdn.com/photo/wQLCbQ2tAJPZgqkDYm4vGQ/60s.jpg,Jack K.,"Evanston, IL",friends,4,reviews,11,,,,https://www.yelp.com/biz_share/fisvNtPsL4wTOt88Hu_cpQ/review/iQGhE-Auy5CtqZrCWvrHag,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=iQGhE-Auy5CtqZrCWvrHag&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fosq%3Dcafe&user_id=JVWBU-yZOSc1WZ3ep3j08w,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=JVWBU-yZOSc1WZ3ep3j08w&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fosq%3Dcafe,Send message,https://www.yelp.com/following_user/add?dst_user_id=JVWBU-yZOSc1WZ3ep3j08w&previous_url=https://www.yelp.com/biz/sol-cafe-chicago?osq=cafe,Follow Jack K.,https://www.yelp.com/following_user/remove?dst_user_id=JVWBU-yZOSc1WZ3ep3j08w&previous_url=https://www.yelp.com/biz/sol-cafe-chicago?osq=cafe,Stop following Jack K.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,10/20/2018,1 check-in,[object Object],Recommended by a acquaintance. Wow! A hidden treasure on Howard  east of Clark and hopefully a boom for this neighborhood. Ordered a Redeye and egg bagel which was very good. Nice ambience! Will return !,Was this review …?,Useful,,Funny,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=fisvNtPsL4wTOt88Hu_cpQ&flag_id=iQGhE-Auy5CtqZrCWvrHag&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fosq%3Dcafe,Report review
https://www.yelp.com/user_details?userid=gSn7FSnK7xlgiONPTzdJSg,https://s3-media1.fl.yelpcdn.com/photo/4LkbohaXbxI6g6Q7duTyGg/60s.jpg,Jarrett D.,"Evanston, IL",friends,0,review,1,,,,https://www.yelp.com/biz_share/fisvNtPsL4wTOt88Hu_cpQ/review/yEfR5kNFQXuMjdM-ShxuTQ,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=yEfR5kNFQXuMjdM-ShxuTQ&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fosq%3Dcafe&user_id=gSn7FSnK7xlgiONPTzdJSg,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=gSn7FSnK7xlgiONPTzdJSg&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fosq%3Dcafe,Send message,https://www.yelp.com/following_user/add?dst_user_id=gSn7FSnK7xlgiONPTzdJSg&previous_url=https://www.yelp.com/biz/sol-cafe-chicago?osq=cafe,Follow Jarrett D.,https://www.yelp.com/following_user/remove?dst_user_id=gSn7FSnK7xlgiONPTzdJSg&previous_url=https://www.yelp.com/biz/sol-cafe-chicago?osq=cafe,Stop following Jarrett D.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,11/4/2018,,,"One of the best - if not THE best - coffeeshops in Chicago and beyond. They serve Gaslight Coffee, which is always delicious, and their homemade sandwiches, burritos, and other food is EXCELLENT. they also offer old fashioned donuts that are crunchy, moist, and a flavor carousel. And the chocolate old fashioned? Don't even talk to me. Also, once I went in and they were making their own chai that smelled literally like the breeze through the window of a goddam celestial Camaro on a drive through heaven. Nice atmosphere, cool staff. Five stars FOR SURE.",Was this review …?,Useful,,Funny,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=fisvNtPsL4wTOt88Hu_cpQ&flag_id=yEfR5kNFQXuMjdM-ShxuTQ&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fosq%3Dcafe,Report review
https://www.yelp.com/user_details?userid=ic9HfGXqrHLFsILoS3wxig,https://s3-media2.fl.yelpcdn.com/photo/l6YH0TzM1YUlCbqMtAyRAg/60s.jpg,Alissa B.,"Evanston, IL",friends,5,reviews,71,photos,[object Object],3,https://www.yelp.com/biz_share/fisvNtPsL4wTOt88Hu_cpQ/review/jQh68Oa785tupQTpgx3aXw,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=jQh68Oa785tupQTpgx3aXw&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fosq%3Dcafe&user_id=ic9HfGXqrHLFsILoS3wxig,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=ic9HfGXqrHLFsILoS3wxig&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fosq%3Dcafe,Send message,https://www.yelp.com/following_user/add?dst_user_id=ic9HfGXqrHLFsILoS3wxig&previous_url=https://www.yelp.com/biz/sol-cafe-chicago?osq=cafe,Follow Alissa B.,https://www.yelp.com/following_user/remove?dst_user_id=ic9HfGXqrHLFsILoS3wxig&previous_url=https://www.yelp.com/biz/sol-cafe-chicago?osq=cafe,Stop following Alissa B.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,5/25/2018,,,"Dropped in to kill some time while waiting for a ride, had a lovely, spicy, chai tea with some very friendly and helpful service.  Loved all of the plants, art, and general vibe.  Great tunes playing as well.  I think I will start making my weekly trips out this way earlier in the day to spend more time studying at Sol versus the lab.  Great spot.",voted for this review,Useful,1,Funny,Cool,1,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=fisvNtPsL4wTOt88Hu_cpQ&flag_id=jQh68Oa785tupQTpgx3aXw&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fosq%3Dcafe,Report review
https://www.yelp.com/user_details?userid=uiK-UJQUnEc-icRmudvWoA,https://s3-media4.fl.yelpcdn.com/photo/IcpY1S3CBdj86aHXqvDPrg/60s.jpg,Victoria K.,"Chicago, IL",friends,597,reviews,248,photos,[object Object],688,https://www.yelp.com/biz_share/fisvNtPsL4wTOt88Hu_cpQ/review/R_5euwbmCoxE-xIgGzAhyg,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=R_5euwbmCoxE-xIgGzAhyg&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fosq%3Dcafe&user_id=uiK-UJQUnEc-icRmudvWoA,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=uiK-UJQUnEc-icRmudvWoA&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fosq%3Dcafe,Send message,https://www.yelp.com/following_user/add?dst_user_id=uiK-UJQUnEc-icRmudvWoA&previous_url=https://www.yelp.com/biz/sol-cafe-chicago?osq=cafe,Follow Victoria K.,https://www.yelp.com/following_user/remove?dst_user_id=uiK-UJQUnEc-icRmudvWoA&previous_url=https://www.yelp.com/biz/sol-cafe-chicago?osq=cafe,Stop following Victoria K.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,4/15/2017,,,"Really lovely cafe in the area with great seasonal beverage items, amazing food items to snack on while there, great pastry case with delicious options, plenty of spacious and bright seating, and very friendly staff!Finally dropped by the original location after their pop up cafe in Heartland Cafe off the Morse stop. Ordered a 12oz Soy Latte and the Rice and Beans Bowl!The Soy Latte was exactly what I needed to kick start my day! The foam atop was creamy and the latte was delicious with every sip. The Rice and Beans Bowl was honestly the true winner. The coconut rice was so good and the sweetness paired with the salty jalapeño mint sauce was deviously good. The egg was perfectly runny, the peanuts were crunchy and sadder such a fantastic texture to each bite. The avocado slices were generous, and this was just such a perfect pairing along with the coffee! I highly recommend this item!",voted for this review,Useful,3,Funny,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=fisvNtPsL4wTOt88Hu_cpQ&flag_id=R_5euwbmCoxE-xIgGzAhyg&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fosq%3Dcafe,Report review
https://www.yelp.com/user_details?userid=zdnLFHxaVvEOyXXit8aGmw,https://s3-media4.fl.yelpcdn.com/photo/tIq8JUbAByO0oRTXZL1hmw/60s.jpg,Jocelyn A.,"Orlando, FL",friends,96,reviews,8,photos,[object Object],7,https://www.yelp.com/biz_share/fisvNtPsL4wTOt88Hu_cpQ/review/8n59AbgecgSC5_ti1LEY_g,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=8n59AbgecgSC5_ti1LEY_g&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fosq%3Dcafe&user_id=zdnLFHxaVvEOyXXit8aGmw,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=zdnLFHxaVvEOyXXit8aGmw&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fosq%3Dcafe,Send message,https://www.yelp.com/following_user/add?dst_user_id=zdnLFHxaVvEOyXXit8aGmw&previous_url=https://www.yelp.com/biz/sol-cafe-chicago?osq=cafe,Follow Jocelyn A.,https://www.yelp.com/following_user/remove?dst_user_id=zdnLFHxaVvEOyXXit8aGmw&previous_url=https://www.yelp.com/biz/sol-cafe-chicago?osq=cafe,Stop following Jocelyn A.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,5/23/2018,1 check-in,[object Object],I come here fairly regularly to get work done or draw and it has a very laid-back atmosphere. I love it when they have fresh roast coffee beans I can buy for my coffee snob friends :) I really enjoy the summer chilli bowl and the ice tea they make here. The vegan pastries are also the best!,1 person voted for this review,Useful,,Funny,Cool,1,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=fisvNtPsL4wTOt88Hu_cpQ&flag_id=8n59AbgecgSC5_ti1LEY_g&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fosq%3Dcafe,Report review
https://www.yelp.com/user_details?userid=cRdyX0xuuZilMUTCMBtd-A,https://s3-media2.fl.yelpcdn.com/photo/U13Z92Yt_-iKhlJWhGGvqw/60s.jpg,Tha S.,"University Village, Chicago, IL",friends,148,reviews,16,photos,[object Object],9,https://www.yelp.com/biz_share/fisvNtPsL4wTOt88Hu_cpQ/review/mhxYChq1tNPPEMlwF1SxRw,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=mhxYChq1tNPPEMlwF1SxRw&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fosq%3Dcafe&user_id=cRdyX0xuuZilMUTCMBtd-A,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=cRdyX0xuuZilMUTCMBtd-A&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fosq%3Dcafe,Send message,https://www.yelp.com/following_user/add?dst_user_id=cRdyX0xuuZilMUTCMBtd-A&previous_url=https://www.yelp.com/biz/sol-cafe-chicago?osq=cafe,Follow Tha S.,https://www.yelp.com/following_user/remove?dst_user_id=cRdyX0xuuZilMUTCMBtd-A&previous_url=https://www.yelp.com/biz/sol-cafe-chicago?osq=cafe,Stop following Tha S.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,4/3/2018,5 check-ins,[object Object],"Sol has been one of my go-to spots for studying since I discovered it during my rotation at St. Francis nearby. Since then, I've come here on and off to study or just grab a bite to eat or have a drink with a friend. The atmosphere is chill and the baristas are kind. Their special espresso drinks are delightful, and you cannot come here and not try the ken special. That sandwich is absolutely delicious! The things I look for in a study spot and how Sol delivers:Parking: 5Food/Drink Selection: 5Ambiance/Quietness: 2.5WiFi: 5Outlet Accessibility: 3As for studying here, the music can be a little loud. I think it's better for mindless work versus something you have to think about (if that even makes sense). That said, I love that there's a variety of menu items from savory to sweet that will let you study happily. The wifi has been stellar, and just make sure you nab a seat close to an outlet. Oh, also, FREE PARKING in the back.",1 person voted for this review,Useful,1,Funny,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=fisvNtPsL4wTOt88Hu_cpQ&flag_id=mhxYChq1tNPPEMlwF1SxRw&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fosq%3Dcafe,Report review
https://www.yelp.com/user_details?userid=6aV9FowZUgxaJpD7YSdGgA,https://s3-media4.fl.yelpcdn.com/photo/ihMV744kiHmW09JFTEJCEw/60s.jpg,Kristina G.,"Lincolnwood, IL",friends,183,reviews,238,photos,[object Object],503,https://www.yelp.com/biz_share/fisvNtPsL4wTOt88Hu_cpQ/review/DN6GcC87_rfQRTXB2UaqiQ,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=DN6GcC87_rfQRTXB2UaqiQ&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fosq%3Dcafe&user_id=6aV9FowZUgxaJpD7YSdGgA,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=6aV9FowZUgxaJpD7YSdGgA&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fosq%3Dcafe,Send message,https://www.yelp.com/following_user/add?dst_user_id=6aV9FowZUgxaJpD7YSdGgA&previous_url=https://www.yelp.com/biz/sol-cafe-chicago?osq=cafe,Follow Kristina G.,https://www.yelp.com/following_user/remove?dst_user_id=6aV9FowZUgxaJpD7YSdGgA&previous_url=https://www.yelp.com/biz/sol-cafe-chicago?osq=cafe,Stop following Kristina G.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,1/3/2017,2 check-ins,[object Object],"Ahhhh! I appreciate you Sol cafe. First off the place is adorable. It has a lot of personality and when you mix that with a good cup of coffee then it deserves the maximum amount of stars in my book. I work upstairs from Sol cafe so I can't rave about parking but I can , however rave about their beet salad! Holly beets! I was in love with that salad. Give me 5 of them and i will finish them ALL. The parm cheese on top was just exquisite. They packed the salad to go for me and i was so thankful! I detest cilantro and when it is wrongfully put in my meals well I skip them. I ordered the beet salad and they had put the cilantro on the side. I didn't tell them but I couldn't have been more grateful. The coffee was great too! I had a latte and I was impressed with it.I can foresee myself leaving the office and doing a lot of work at Sol cafe. Hope the seats are comfy. Some yelpers have complained. Yikes!!!",5 people voted for this review,Useful,4,Funny,Cool,3,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=fisvNtPsL4wTOt88Hu_cpQ&flag_id=DN6GcC87_rfQRTXB2UaqiQ&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fosq%3Dcafe,Report review
https://www.yelp.com/user_details?userid=1rlXir7PW3EmBJzd2C91EQ,https://s3-media2.fl.yelpcdn.com/photo/5A_blNkIJw7wFQk8ja-mJg/60s.jpg,Karen Grace S.,"Chicago, IL",friends,58,reviews,26,photos,[object Object],13,https://www.yelp.com/biz_share/fisvNtPsL4wTOt88Hu_cpQ/review/ucPrFWUSGLJNGZ2Bh5eIug,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=ucPrFWUSGLJNGZ2Bh5eIug&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fosq%3Dcafe&user_id=1rlXir7PW3EmBJzd2C91EQ,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=1rlXir7PW3EmBJzd2C91EQ&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fosq%3Dcafe,Send message,https://www.yelp.com/following_user/add?dst_user_id=1rlXir7PW3EmBJzd2C91EQ&previous_url=https://www.yelp.com/biz/sol-cafe-chicago?osq=cafe,Follow Karen Grace S.,https://www.yelp.com/following_user/remove?dst_user_id=1rlXir7PW3EmBJzd2C91EQ&previous_url=https://www.yelp.com/biz/sol-cafe-chicago?osq=cafe,Stop following Karen Grace S.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,3/2/2018,,,"This was my favorite coffee shop when I lived on the north side! I've spent many hours here studying, catching up with friends, and people watching. Some of the kindest, friendliest baristas around, and Simone has always been super welcoming. The first time I came here, I tried their Oh My Gourd specialty latte and wasn't a huge fan, and Simone personally checked in on me and replaced it for free when I didn't like it. That kind of service can't be beat. Their drip coffee, cold brew, and espresso drinks are all meticulously made: I would especially recommend their cold brew! Their specialty drink menu changes seasonally, and I've always loved the interesting, thoughtful flavors they come up with. I recently stopped in and tried the Devin Special, jasmine tea with thyme syrup and steamed milk, and it was incredible. Pastries and food change seasonally as well, and have always been fresh and flavorful in my experience.Though I've moved, Sol Cafe remains one of my favorite coffee shops in the city and I always make sure to make a stop here when I'm in the neighborhood. I would definitely recommend it if you're in Rogers Park and looking for a good cup of coffee and a welcoming atmosphere!",voted for this review,Useful,1,Funny,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=fisvNtPsL4wTOt88Hu_cpQ&flag_id=ucPrFWUSGLJNGZ2Bh5eIug&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fosq%3Dcafe,Report review
https://www.yelp.com/user_details?userid=E4Ay2vjkZ2omSVl1bakB7g,https://s3-media1.fl.yelpcdn.com/photo/T9ftp_yq6z7xs6wc7Njdog/60s.jpg,Cass K.,"Chicago, IL",friends,11,reviews,73,photos,[object Object],180,https://www.yelp.com/biz_share/fisvNtPsL4wTOt88Hu_cpQ/review/MHi5RyymR_h--P-kKX8bqw,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=MHi5RyymR_h--P-kKX8bqw&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fosq%3Dcafe&user_id=E4Ay2vjkZ2omSVl1bakB7g,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=E4Ay2vjkZ2omSVl1bakB7g&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fosq%3Dcafe,Send message,https://www.yelp.com/following_user/add?dst_user_id=E4Ay2vjkZ2omSVl1bakB7g&previous_url=https://www.yelp.com/biz/sol-cafe-chicago?osq=cafe,Follow Cass K.,https://www.yelp.com/following_user/remove?dst_user_id=E4Ay2vjkZ2omSVl1bakB7g&previous_url=https://www.yelp.com/biz/sol-cafe-chicago?osq=cafe,Stop following Cass K.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,9/5/2017,,,"so i like the atmosphere of this place more than i like their actual coffee. the staff is also extremely friendly which is a plus. the breakfast food though? not so much. the chai donut was bland and dry. the saving grace was the glaze. i ordered the ""thailight zone,"" and it tasted very odd. it didn't taste like thai flavors, as advertised. it tasted more like cascara syrup. i hope to go back to try their regular cold brew coffee and give them another try.",Was this review …?,Useful,,Funny,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=fisvNtPsL4wTOt88Hu_cpQ&flag_id=MHi5RyymR_h--P-kKX8bqw&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fosq%3Dcafe,Report review
https://www.yelp.com/user_details?userid=7geGFvbSYCkwq7znW9M7Ew,https://s3-media3.fl.yelpcdn.com/photo/oxmVr0Js3RN5Ubc3pb8UUw/60s.jpg,Sany N.,"Berwyn, IL",friends,169,reviews,326,photos,[object Object],986,https://www.yelp.com/biz_share/fisvNtPsL4wTOt88Hu_cpQ/review/HiYZeKGtbkDjReHNBRkZbQ,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=HiYZeKGtbkDjReHNBRkZbQ&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fosq%3Dcafe&user_id=7geGFvbSYCkwq7znW9M7Ew,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=7geGFvbSYCkwq7znW9M7Ew&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fosq%3Dcafe,Send message,https://www.yelp.com/following_user/add?dst_user_id=7geGFvbSYCkwq7znW9M7Ew&previous_url=https://www.yelp.com/biz/sol-cafe-chicago?osq=cafe,Follow Sany N.,https://www.yelp.com/following_user/remove?dst_user_id=7geGFvbSYCkwq7znW9M7Ew&previous_url=https://www.yelp.com/biz/sol-cafe-chicago?osq=cafe,Stop following Sany N.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,2/21/2018,1 check-in,[object Object],"Lots of outlets, plenty of different seating arrangements, free wifi, and really good teas.",voted for this review,Useful,,Funny,Cool,1,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=fisvNtPsL4wTOt88Hu_cpQ&flag_id=HiYZeKGtbkDjReHNBRkZbQ&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fosq%3Dcafe,Report review
https://www.yelp.com/user_details?userid=6tPXsiDVPbJhHpufXZye0g,https://s3-media2.fl.yelpcdn.com/photo/MrMllnUV-kECjIvbQ3ssAA/60s.jpg,Angela S.,"Highland Park, IL",friends,2949,reviews,888,photos,[object Object],8367,https://www.yelp.com/biz_share/fisvNtPsL4wTOt88Hu_cpQ/review/vWuH3PvaP5t0GLlD2EGQLg,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=vWuH3PvaP5t0GLlD2EGQLg&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fosq%3Dcafe&user_id=6tPXsiDVPbJhHpufXZye0g,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=6tPXsiDVPbJhHpufXZye0g&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fosq%3Dcafe,Send message,https://www.yelp.com/following_user/add?dst_user_id=6tPXsiDVPbJhHpufXZye0g&previous_url=https://www.yelp.com/biz/sol-cafe-chicago?osq=cafe,Follow Angela S.,https://www.yelp.com/following_user/remove?dst_user_id=6tPXsiDVPbJhHpufXZye0g&previous_url=https://www.yelp.com/biz/sol-cafe-chicago?osq=cafe,Stop following Angela S.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,10/12/2016,1 check-in,[object Object],"Thick.Rich.Creamy.Nutty finish.Yep, they still serve a mean vanilla latte...my favorite for sure. Now serving Gaslight roasted coffee, Sol Cafe also has a kitchen with a new menu of sandwiches and bowls (I can't wait to try the grits bowl). - Turkey tortas- Bisquits 'n gravy- Coconut rice and beans- Falafel dishes* Served from 9am-4pm. Many options can be made gluten free. Aside from the food, I love the art and arty magazines you can purchase. The collection is small, but there's a rumor they might be expanding their art shop...I hope it comes true!Staff that cares. Quality products. Beautiful and hip interior that will entice you to stay all day long...especially on a rainy day like today. Sol Cafe rocks. They are forever reinventing.",voted for this review,Useful,6,Funny,Cool,4,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=fisvNtPsL4wTOt88Hu_cpQ&flag_id=vWuH3PvaP5t0GLlD2EGQLg&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fosq%3Dcafe,Report review
