X,Y,X,Y,wkt_geom,insert_tim,id,license_id,account_nu,site_numbe,legal_name,doing_busi,address,city,state,zip_code,license_co,license_de,license_nu,applicatio,applicat_1,applicat_2,payment_da,conditiona,license_st,expiration,license_ap,date_issue,license__1,license__2,ssa,latitude,longitude,location,geom_3435,time_updat,time_creat,gid,business_a,business_1
-87.64432098,41.94225825,-87.644320980000003,41.942258250000002,Point (-87.64432097499999941 41.94225824600000152),00:02.3,31315-20170116,2497898,14317,2,LONGO & SIEFER INC,COFFEE & TEA EXCHANGE,3311 N BROADWAY   1,CHICAGO,IL,60657,1006,Retail Food Establishment,31315,RENEW,,,12/23/16,N,1/16/17,1/15/19,12/23/16,12/27/16,AAI,,,41.942258250000002,-87.644320980000003,,"SRID=3435;POINT(1171702.04740864 1922302.12293138)",58:39.0,58:39.0,892311,Retail Sales of Perishable Foods,775
-87.80676794,41.94268079,-87.806767940000000,41.942680789999997,Point (-87.80676794400000063 41.94268078700000046),00:28.8,1543242-20151016,2421043,274855,1,EURO CAFE INC.,EURO CAFE',3435 N HARLEM AVE,CHICAGO,IL,60634,1475,Consumption on Premises - Incidental Activity,1543242,RENEW,,,10/14/15,N,10/16/15,10/15/17,10/14/15,10/15/15,AAI,,,41.942680789999997,-87.806767940000000,,"SRID=3435;POINT(1127505.77764471 1922142.73482475)",09:19.0,09:19.0,796359,Consumption of Liquor on Premises,638
-87.64465928,41.94277375,-87.644659279999999,41.942773750000001,Point (-87.64465927999999906 41.94277375099999716),00:27.8,2373553-20150511,2373553,395323,1,"CIBO FOODS, LLC",CAFE L' APPETITO,3332 N BROADWAY  1,CHICAGO,IL,60657,1006,Retail Food Establishment,2373553,ISSUE,,,4/20/15,N,5/11/15,5/15/17,5/11/15,5/11/15,AAI,,,41.942773750000001,-87.644659279999999,,"SRID=3435;POINT(1171608.49876739 1922489.2348743)",09:01.0,09:01.0,12185,Preparation of Food and Dining on Premise With Seating,735
-87.67118089,41.9430472,-87.671180890000002,41.943047200000002,Point (-87.67118089299999895 41.94304720099999884),48:24.5,23081-20170416,2513135,63414,34,STARBUCKS CORPORATION,STARBUCKS COFFEE #2223,3350 N LINCOLN AVE  1ST,CHICAGO,IL,60657,1006,Retail Food Establishment,23081,RENEW,,,3/31/17,N,4/16/17,4/15/19,3/31/17,4/5/17,AAI,,,41.943047200000002,-87.671180890000002,,"SRID=3435;POINT(1164392.30677558 1922532.02727441)",59:01.0,59:01.0,971816,Retail Sales of Perishable Foods,775
-87.68135522,41.94307105,-87.681355220000000,41.943071050000000,Point (-87.6813552240000007 41.94307105000000035),00:23.8,2385873-20161116,2491778,394271,2,Dining Consultants International LLC,Hero Coffee Bar,2111 W ROSCOE ST 1,CHICAGO,IL,60618,1006,Retail Food Establishment,2385873,RENEW,,,11/7/16,N,11/16/16,11/15/18,11/7/16,11/14/16,AAI,,,41.943071050000000,-87.681355220000000,,"SRID=3435;POINT(1161624.24346163 1922519.50005175)",58:28.0,58:28.0,882674,Sale of Food Prepared Onsite With Dining Area,781
-87.679429,41.94309688,-87.679428999999999,41.943096879999999,Point (-87.67942900100000259 41.94309688300000261),48:24.5,23112-20170416,2513145,63414,48,STARBUCKS CORPORATION,STARBUCKS COFFEE #2369,2023  -2025 W ROSCOE ST  MAIN,CHICAGO,IL,60618,1006,Retail Food Establishment,23112,RENEW,,,3/31/17,N,4/16/17,4/15/19,3/31/17,4/5/17,AAI,,,41.943096879999999,-87.679428999999999,,"SRID=3435;POINT(1162148.21371472 1922532.90545861)",59:01.0,59:01.0,971764,Retail Sales of Perishable Foods,775
-87.67868133,41.94332409,-87.678681330000003,41.943324089999997,Point (-87.67868133300000011 41.94332408700000059),00:27.5,2432472-20160716,2468259,373157,10,"BOW & TRUSS, LLC",BOW TRUSS COFFEE ROASTERS,2004 W ROSCOE ST,CHICAGO,IL,60618,1006,Retail Food Establishment,2432472,RENEW,,,7/14/16,N,7/16/16,7/15/18,7/14/16,7/28/16,AAC,3/9/17,,41.943324089999997,-87.678681330000003,,"SRID=3435;POINT(1162350.989482 1922617.25182475)",00:22.0,00:22.0,872179,Sale of Food Prepared Onsite With Dining Area,781
-87.67868133,41.94332409,-87.678681330000003,41.943324089999997,Point (-87.67868133300000011 41.94332408700000059),00:03.3,2517970-20170322,2517970,414758,2,"CIAT OF AMERICA, INC.",CAFE CIAT,2004 W ROSCOE ST 1ST,CHICAGO,IL,60618,1006,Retail Food Establishment,2517970,ISSUE,,,3/13/17,N,3/22/17,4/15/19,3/21/17,3/22/17,AAI,,,41.943324089999997,-87.678681330000003,,"SRID=3435;POINT(1162350.989482 1922617.25182475)",57:50.0,57:50.0,961252,Sale of Food Prepared Onsite With Dining Area,781
-87.66891276,41.94343231,-87.668912759999998,41.943432309999999,Point (-87.66891275599999744 41.94343231300000241),30:03.1,2432568-20170216,2504076,340860,5,"CAFE EL TAPATIO, INC.",CAFE EL TAPATIO,3400-3402 N ASHLAND AVE 1,CHICAGO,IL,60657,1475,Consumption on Premises - Incidental Activity,2432568,RENEW,,,1/24/17,N,2/16/17,2/15/19,1/24/17,1/25/17,AAI,,,41.943432309999999,-87.668912759999998,,"SRID=3435;POINT(1165008.28145744 1922677.13802298)",02:46.0,02:46.0,914948,Consumption of Liquor on Premises,638
-87.66406559,41.94346157,-87.664065590000007,41.943461569999997,Point (-87.6640655909999964 41.94346156600000342),48:28.0,2253111-20170416,2513213,63414,158,STARBUCKS CORPORATION,STARBUCKS #231,3400 N SOUTHPORT AVE 1 1,CHICAGO,IL,60657,1006,Retail Food Establishment,2253111,RENEW,,,3/31/17,N,4/16/17,4/15/19,3/31/17,4/5/17,AAI,,,41.943461569999997,-87.664065590000007,,"SRID=3435;POINT(1166326.89538013 1922698.05680014)",58:58.0,58:58.0,972085,Preparation of Food and Dining on Premise With Seating,735
-87.64511919,41.94355499,-87.645119190000003,41.943554990000003,Point (-87.64511919000000262 41.94355498499999868),48:28.0,23033-20170416,2513118,63414,13,STARBUCKS CORPORATION,STARBUCKS COFFEE #227,3358 N BROADWAY  1ST,CHICAGO,IL,60657,1006,Retail Food Establishment,23033,RENEW,,,3/31/17,N,4/16/17,4/15/19,3/31/17,4/5/17,AAI,,,41.943554990000003,-87.645119190000003,,"SRID=3435;POINT(1171481.09075604 1922772.91401166)",58:59.0,58:59.0,972027,Retail Sales of Perishable Foods,775
-87.66891733,41.94360207,-87.668917329999999,41.943602069999997,Point (-87.66891732700000262 41.94360207199999735),00:03.7,2078772-20170216,2504337,359276,1,"BAI CAFE, INC.","BAI CAFE, INC.",3406 N ASHLAND AVE 1ST,CHICAGO,IL,60657,1006,Retail Food Establishment,2078772,RENEW,,,2/14/17,N,2/16/17,2/15/19,2/14/17,2/15/17,AAI,,,41.943602069999997,-87.668917329999999,,"SRID=3435;POINT(1165006.55839476 1922738.98905261)",56:55.0,56:55.0,940288,Retail Sales of Perishable Foods,775
-87.64495107,41.9438097,-87.644951070000005,41.943809700000003,Point (-87.64495107400000506 41.94380970200000291),00:03.7,2172454-20170216,2501906,2962,9,"THOMAS M. TUNNEY ENTERPRISE, LTD.",ANN SATHER'S CAFE,3415 N BROADWAY  1,CHICAGO,IL,60657,1006,Retail Food Establishment,2172454,RENEW,,,1/10/17,N,2/16/17,2/15/19,1/10/17,1/11/17,AAI,,,41.943809700000003,-87.644951070000005,,"SRID=3435;POINT(1171526.08212124 1922866.10093487)",02:06.0,02:06.0,897871,Retail Sales of Perishable Foods,775
-87.65396259,41.94382098,-87.653962590000006,41.943820979999998,Point (-87.65396258900000248 41.94382098399999848),29:28.0,1679379-20170216,2502214,17562,1,PMU INC.,PICK ME UP CAFE,3408 N CLARK ST,CHICAGO,IL,60657,1475,Consumption on Premises - Incidental Activity,1679379,RENEW,,,1/4/17,N,2/16/17,2/15/19,1/4/17,1/5/17,AAI,,,41.943820979999998,-87.653962590000006,,"SRID=3435;POINT(1169074.43222861 1922850.6522634)",59:56.0,59:56.0,894579,Consumption of Liquor on Premises,638
-87.67177189,41.94389774,-87.671771890000002,41.943897739999997,Point (-87.67177189100000589 41.94389773500000018),00:30.5,2437544-20151230,2437544,402763,1,LOBA PASTRY & COFFEE LLC,LOBA PASTRY + COFFEE,3422 N LINCOLN AVE 1ST,CHICAGO,IL,60657,1006,Retail Food Establishment,2437544,ISSUE,,,12/22/15,N,12/30/15,1/15/18,12/29/15,12/30/15,AAI,,,41.943897739999997,-87.671771890000002,,"SRID=3435;POINT(1164229.12958382 1922840.72281906)",11:20.0,11:20.0,29974,Sale of Food Prepared Onsite With Dining Area,781
-87.71280509,41.94488107,-87.712805090000003,41.944881070000001,Point (-87.71280508899999973 41.94488107400000132),10:03.4,1447281-20161216,2493584,17346,6,CONLEY E SHIRLEY SENIOR,NORTHSTAR COFFEE,3500 N KIMBALL AVE,CHICAGO,IL,60618,1006,Retail Food Establishment,1447281,RENEW,,,12/22/16,N,12/16/16,12/15/18,12/22/16,3/9/17,AAI,,,41.944881070000001,-87.712805090000003,,"SRID=3435;POINT(1153063.32200324 1923115.56853609)",00:25.0,00:25.0,956528,Retail Sales of Perishable Foods,775
-87.81622748,41.94501673,-87.816227479999995,41.945016729999999,Point (-87.81622748399999523 41.94501672700000228),01:04.3,44842-20151016,2419931,16482,2,DINO CATALDO,LA CAPANNINA COFFEE,7547 W ADDISON ST # 1ST,CHICAGO,IL,60634,1006,Retail Food Establishment,44842,RENEW,,,9/23/15,N,10/16/15,10/15/17,9/23/15,9/24/15,AAI,,,41.945016729999999,-87.816227479999995,,"SRID=3435;POINT(1124927.10122262 1922978.28882479)",06:08.0,06:08.0,187386,Retail Sales of Perishable Foods,775
-87.82033987,41.94509199,-87.820339869999998,41.945091990000002,Point (-87.8203398739999983 41.94509199000000166),00:45.5,2164010-20160816,2474640,372963,2,PALESE CAFE INC.,PALESE CAFE INC.,7725 W ADDISON ST 1ST,CHICAGO,IL,60634,1006,Retail Food Establishment,2164010,RENEW,,,8/9/16,N,8/16/16,8/15/18,8/9/16,8/10/16,AAI,,,41.945091990000002,-87.820339869999998,,"SRID=3435;POINT(1123808.17041617 1922998.99239008)",15:57.0,15:57.0,873733,Retail Sales of Perishable Foods,775
-87.64957851,41.94550365,-87.649578509999998,41.945503649999999,Point (-87.64957851399999811 41.94550365300000294),00:35.6,2341135-20161116,2489366,22622,3,"PEET'S OPERATING COMPANY, INC.",PEET'S COFFEE & TEA,3500 N HALSTED ST 1ST,CHICAGO,IL,60657,1006,Retail Food Establishment,2341135,RENEW,,,11/3/16,N,11/16/16,11/15/18,11/3/16,11/4/16,AAI,,,41.945503649999999,-87.649578509999998,,"SRID=3435;POINT(1170262.2451228 1923473.30570023)",56:22.0,56:22.0,882062,Sale of Food Prepared Onsite With Dining Area | Retail Sales of General Merchandise and Non-Perishable Food,781 | 767
-87.65417078,41.94686805,-87.654170780000001,41.946868049999999,Point (-87.65417077899999754 41.94686805199999924),48:24.5,2446219-20170416,2513222,63414,173,STARBUCKS CORPORATION,STARBUCKS COFFEE #2201A,3549 N SHEFFIELD AVE 1ST,CHICAGO,IL,60657,1006,Retail Food Establishment,2446219,RENEW,,,3/31/17,N,4/16/17,4/15/19,3/31/17,4/5/17,AAI,,,41.946868049999999,-87.654170780000001,,"SRID=3435;POINT(1169008.99531013 1923960.5644985)",59:01.0,59:01.0,971683,Sale of Food Prepared Onsite With Dining Area,781
-87.673233,41.94704229,-87.673232999999996,41.947042289999999,Point (-87.67323300399999653 41.94704228599999851),00:32.5,1821381-20160616,2461172,317707,1,CAFE ORCHID CO.,CAFE ORCHID,1746 W ADDISON ST,CHICAGO,IL,60613,1006,Retail Food Establishment,1821381,RENEW,,,6/14/16,N,6/16/16,6/15/18,6/14/16,6/14/16,AAI,,,41.947042289999999,-87.673232999999996,,"SRID=3435;POINT(1163822.80425139 1923983.54201912)",15:27.0,15:27.0,868008,Retail Sales of Perishable Foods,775
-87.6638707,41.94716116,-87.663870700000004,41.947161160000000,Point (-87.66387070199999698 41.94716115699999648),00:24.3,1299842-20160616,2460505,254059,1,"ILLINOIS-SOUTHPORT,INC.",JULIUS MEINL,3601 N SOUTHPORT AVE W 1,CHICAGO,IL,60613,1006,Retail Food Establishment,1299842,RENEW,,,7/29/16,N,6/16/16,6/15/18,7/29/16,9/6/16,AAI,,,41.947161160000000,-87.663870700000004,,"SRID=3435;POINT(1166369.38641414 1924046.61302647)",54:51.0,54:51.0,876278,Retail Sales of Perishable Foods,775
-87.66417318,41.94749614,-87.664173180000006,41.947496139999998,Point (-87.66417317500000195 41.94749613700000168),00:02.6,2142460-20170116,2500076,370391,1,THE CHICAGO CATERING & COFFEE COMPANY,CAFE TOLA,3612 N SOUTHPORT AVE 1ST,CHICAGO,IL,60613,1006,Retail Food Establishment,2142460,RENEW,,,1/15/17,N,1/16/17,1/15/19,1/15/17,1/17/17,AAI,,,41.947496139999998,-87.664173180000006,,"SRID=3435;POINT(1166286.14880287 1924168.03824269)",58:40.0,58:40.0,900494,Retail Sales of Perishable Foods,775
-87.68844043,41.94794732,-87.688440430000000,41.947947319999997,Point (-87.68844043400000032 41.94794732399999759),48:28.0,2341106-20170416,2513218,63414,166,STARBUCKS CORPORATION,Starbucks Coffee #20797,3640 N WESTERN AVE 1ST,CHICAGO,IL,60618,1006,Retail Food Establishment,2341106,RENEW,,,3/31/17,N,4/16/17,4/15/19,3/31/17,4/5/17,AAI,,,41.947947319999997,-87.688440430000000,,"SRID=3435;POINT(1159683.29490121 1924281.84657461)",59:00.0,59:00.0,971858,Sale of Food Prepared Onsite With Dining Area,781
-87.67558137,41.94935686,-87.675581370000003,41.949356860000002,Point (-87.67558137000000329 41.94935685699999794),00:43.0,2036397-20150916,2415891,329367,2,BLUE SKY INN NFP,Blue Sky Bakery & Cafe,3720 N LINCOLN AVE 1,CHICAGO,IL,60613,1006,Retail Food Establishment,2036397,RENEW,,,8/13/15,N,9/16/15,9/15/17,8/13/15,8/18/15,AAI,,,41.949356860000002,-87.675581370000003,,"SRID=3435;POINT(1163177.48217733 1924822.06761975)",09:31.0,09:31.0,848099,Retail Sales of Perishable Foods,775
-87.80700291,41.94938962,-87.807002909999994,41.949389619999998,Point (-87.80700291300000515 41.94938961700000135),01:07.1,17162-20151016,2419795,7026,1,"BAR CAFE SAN FRANCISCO, INC.",BAR CAFE SAN FRANCESCO,3815 N HARLEM AVE,CHICAGO,IL,60634,1475,Consumption on Premises - Incidental Activity,17162,RENEW,,,9/17/15,N,10/16/15,10/15/17,9/17/15,9/18/15,AAI,,,41.949389619999998,-87.807002909999994,,"SRID=3435;POINT(1127426.8407282 1924587.05364009)",12:34.0,12:34.0,135549,Consumption of Liquor on Premises,638
-87.66425331,41.95027852,-87.664253310000007,41.950278519999998,Point (-87.66425330799999927 41.95027852199999785),00:31.8,2350385-20160716,2468709,390926,3,Froyo Chicago Corporation,Froyo Chicago Cafe,3746 N SOUTHPORT AVE 1ST S,CHICAGO,IL,60613,1006,Retail Food Establishment,2350385,RENEW,,,6/1/16,N,7/16/16,7/15/18,6/1/16,6/2/16,AAI,,,41.950278519999998,-87.664253310000007,,"SRID=3435;POINT(1166256.43450098 1925181.77821726)",10:12.0,10:12.0,866987,Sale of Food Prepared Onsite With Dining Area | Retail Sales of Fresh Fruits and Vegetables,781 | 766
-87.65910482,41.95051552,-87.659104819999996,41.950515520000003,Point (-87.65910481599999571 41.95051552299999997),35:19.2,2470718-20160628,2470718,407377,1,"SNOW JUNKIE CAFE, INC.","SNOW JUNKIE CAFE, INC.",3759 N RACINE AVE 1,CHICAGO,IL,60613,1006,Retail Food Establishment,2470718,ISSUE,,,6/16/16,N,6/28/16,7/15/18,6/27/16,6/28/16,AAI,,,41.950515520000003,-87.659104819999996,,"SRID=3435;POINT(1167656.28014593 1925279.11772864)",04:51.0,04:51.0,868661,Sale of Food Prepared Onsite With Dining Area,781
-87.64952915,41.95082269,-87.649529150000006,41.950822690000003,Point (-87.64952914799999917 41.95082268499999856),00:33.9,11693-20160616,2458944,5482,1,COFFEE TREE & TEA LEAVES CO,COFFEE TREE & TEA LEAVES,3752 N BROADWAY   1ST,CHICAGO,IL,60613,1006,Retail Food Establishment,11693,RENEW,,,5/30/16,N,6/16/16,6/15/18,5/30/16,5/31/16,AAI,,,41.950822690000003,-87.649529150000006,,"SRID=3435;POINT(1170260.21108093 1925411.68581521)",15:34.0,15:34.0,866815,Retail Sales of Perishable Foods,775
-87.64946947,41.95139015,-87.649469470000000,41.951390150000002,Point (-87.6494694680000066 41.95139015099999824),35:19.2,1495171-20160616,2460770,278112,1,"PIKNICK KAF, INC",HORIZON CAFE,3805 N BROADWAY,CHICAGO,IL,60613,1006,Retail Food Establishment,1495171,RENEW,,,6/16/16,N,6/16/16,6/15/18,6/16/16,6/17/16,AAI,,,41.951390150000002,-87.649469470000000,,"SRID=3435;POINT(1170274.79545511 1925618.6019543)",12:11.0,12:11.0,869571,Retail Sales of Perishable Foods,775
-87.6766693,41.95139559,-87.676669300000000,41.951395589999997,Point (-87.676669301000004 41.95139558900000054),00:25.6,1716759-20160616,2460994,304785,1,"STUBB'S COFFEE, INC.",de - li - cious cafe,3827 N LINCOLN AVE 1,CHICAGO,IL,60613,1006,Retail Food Establishment,1716759,RENEW,,,4/27/16,N,6/16/16,6/15/18,4/27/16,4/28/16,AAI,,,41.951395589999997,-87.676669300000000,,"SRID=3435;POINT(1162875.84006902 1925562.71883723)",10:12.0,10:12.0,864031,Retail Sales of Perishable Foods,775
-87.77569296,41.95295977,-87.775692960000001,41.952959770000000,Point (-87.77569296100000429 41.95295977300000345),00:59.9,1543206-20151016,2421102,282984,1,CHICAGO BILLIARD ENDEAVORS LIMITED,CHICAGO BILLIARD CAFE,5933 W IRVING PARK RD,CHICAGO,IL,60634,1006,Retail Food Establishment,1543206,RENEW,,,9/30/15,N,10/16/15,10/15/17,9/30/15,10/1/15,AAI,,,41.952959770000000,-87.775692960000001,,"SRID=3435;POINT(1135935.60155729 1925941.88698324)",07:45.0,07:45.0,357662,Retail Sales of Perishable Foods,775
-87.76465693,41.95310073,-87.764656930000001,41.953100730000003,Point (-87.76465692600000068 41.95310072899999909),00:20.8,2232612-20150816,2410228,378771,1,PORTAGE GROUNDS COMPANY,PORTAGE GROUNDS COFFEE & TEA,5501 W IRVING PARK RD 1ST,CHICAGO,IL,60641,1006,Retail Food Establishment,2232612,RENEW,,,8/15/15,N,8/16/15,8/15/17,8/15/15,10/19/15,AAI,,,41.953100730000003,-87.764656930000001,,"SRID=3435;POINT(1138937.21966143 1926012.97784413)",07:34.0,07:34.0,796685,Sale of Food Prepared Onsite With Dining Area,781
-87.73202749,41.95333999,-87.732027489999993,41.953339990000003,Point (-87.73202749099999664 41.95333998600000314),00:44.8,2469231-20160811,2469231,373157,13,"BOW & TRUSS, LLC",BOW TRUSS COFFEE ROASTER,3982 N AVONDALE AVE 1ST D,CHICAGO,IL,60641,1006,Retail Food Establishment,2469231,ISSUE,,,9/8/16,N,8/11/16,7/15/18,8/10/16,8/11/16,AAC,3/9/17,,41.953339990000003,-87.732027489999993,,"SRID=3435;POINT(1147812.26379535 1926160.74783116)",00:24.0,00:24.0,873906,Sale of Food Prepared Onsite With Dining Area,781
-87.73799691,41.95342091,-87.737996910000007,41.953420909999998,Point (-87.73799690500000281 41.95342090700000171),48:28.0,1249521-20170416,2513173,63414,90,STARBUCKS CORPORATION,Starbuck's Coffee #2568,4365 W IRVING PARK RD,CHICAGO,IL,60641,1006,Retail Food Establishment,1249521,RENEW,,,3/31/17,N,4/16/17,4/15/19,3/31/17,4/5/17,AAI,,,41.953420909999998,-87.737996910000007,,"SRID=3435;POINT(1146188.30175984 1926178.89951175)",58:58.0,58:58.0,972070,Retail Sales of Perishable Foods,775
-87.73335423,41.95347549,-87.733354230000003,41.953475490000002,Point (-87.73335423100000696 41.95347548600000209),01:58.6,2364051-20150826,2364051,394649,1,"BERRISTA CONCEPTS, LLC",BERRISTA COFFEE,4219 W IRVING PARK RD 1ST,CHICAGO,IL,60641,1006,Retail Food Establishment,2364051,ISSUE,,,11/7/14,N,8/26/15,9/15/17,8/26/15,8/26/15,AAI,,,41.953475490000002,-87.733354230000003,,"SRID=3435;POINT(1147451.0278011 1926207.59512751)",10:53.0,10:53.0,854606,Sale of Food Prepared Onsite With Dining Area,781
-87.70204329,41.95384602,-87.702043290000006,41.953846020000000,Point (-87.70204328900000235 41.95384601699999649),00:35.6,2432411-20161216,2494240,262142,4,BEOGRAD MEAT MARKET P & P INC.,BEOGRAD CAFE AND RESTAURANT,2933-2939 W IRVING PARK RD 1,CHICAGO,IL,60618,1475,Consumption on Premises - Incidental Activity,2432411,RENEW,,,11/3/16,N,12/16/16,12/15/18,11/3/16,11/4/16,AAI,,,41.953846020000000,-87.702043290000006,,"SRID=3435;POINT(1155966.99605105 1926403.79943802)",56:22.0,56:22.0,882030,Consumption of Liquor on Premises,638
-87.70204329,41.95384602,-87.702043290000006,41.953846020000000,Point (-87.70204328900000235 41.95384601699999649),00:27.2,2380212-20151028,2380212,262142,2,BEOGRAD MEAT MARKET P & P INC.,BEOGRAD CAFE AND RESTAURANT,2933-2939 W IRVING PARK RD 1ST,CHICAGO,IL,60618,1474,Package Goods,2380212,ISSUE,,,9/8/15,N,10/28/15,11/15/17,10/28/15,10/28/15,AAC,12/14/15,,41.953846020000000,-87.702043290000006,,"SRID=3435;POINT(1155966.99605105 1926403.79943802)",12:43.0,12:43.0,856167,Retail Sales of Packaged Liquor,774
-87.65467574,41.95389642,-87.654675740000002,41.953896420000000,Point (-87.6546757419999949 41.95389641500000266),00:31.9,2463442-20160502,2463442,332396,1,"TREVINO, INC.",EMERALD CITY COFFEE,3938 N SHERIDAN RD 1S,CHICAGO,IL,60613,1006,Retail Food Establishment,2463442,ISSUE,,,4/25/16,N,5/2/16,5/15/18,4/29/16,5/2/16,AAI,,,41.953896420000000,-87.654675740000002,,"SRID=3435;POINT(1168851.34429725 1926520.63597527)",17:28.0,17:28.0,864281,Sale of Food Prepared Onsite With Dining Area,781
-87.74845316,41.9539621,-87.748453159999997,41.953962099999998,Point (-87.74845316399999717 41.95396210399999859),00:26.2,2284509-20160616,2462471,384824,1,Josi's Frozen Yogurt Cafe,Josi's Frozen Yogurt Cafe,4032 N MILWAUKEE AVE 1,CHICAGO,IL,60641,1006,Retail Food Establishment,2284509,RENEW,,,5/4/16,N,6/16/16,6/15/18,5/4/16,5/5/16,AAI,,,41.953962099999998,-87.748453159999997,,"SRID=3435;POINT(1143342.72330062 1926356.52897927)",13:41.0,13:41.0,864730,Sale of Food Prepared Onsite With Dining Area,781
-87.67504824,41.95409491,-87.675048239999995,41.954094910000002,Point (-87.67504823800000224 41.95409491400000235),30:03.1,2428196-20170123,2428196,401475,1,"RITUAL COFFEEHOUSE, INC.","RITUAL COFFEEHOUSE, INC.",1821 W IRVING PARK RD 1ST B,CHICAGO,IL,60613,1006,Retail Food Establishment,2428196,ISSUE,,,1/3/17,N,1/23/17,2/15/19,1/20/17,1/23/17,AAI,,,41.954094910000002,-87.675048239999995,,"SRID=3435;POINT(1163309.24848461 1926549.74490818)",02:43.0,02:43.0,915250,Sale of Food Prepared Onsite With Dining Area,781
-87.66910774,41.95417981,-87.669107740000001,41.954179809999999,Point (-87.6691077440000015 41.95417980700000271),00:03.7,2506134-20170215,2506134,63414,181,STARBUCKS CORPORATION,STARBUCKS COFFEE #48615,1601 W IRVING PARK RD 1ST,CHICAGO,IL,60613,1006,Retail Food Establishment,2506134,ISSUE,,,2/2/17,N,2/15/17,4/15/19,2/10/17,2/15/17,AAI,,,41.954179809999999,-87.669107740000001,,"SRID=3435;POINT(1164924.88233897 1926593.14823874)",56:57.0,56:57.0,940012,Sale of Food Prepared Onsite With Dining Area,781
-87.66676356,41.95420978,-87.666763560000007,41.954209779999999,Point (-87.6667635630000035 41.95420978300000314),35:19.2,2470178-20160627,2470178,407154,1,RONGS IRVING PARK COMPANY,MIN MIN CAFE,1465 W IRVING PARK RD 1ST,CHICAGO,IL,60613,1006,Retail Food Establishment,2470178,ISSUE,,,6/6/16,N,6/27/16,7/15/18,6/27/16,6/27/16,AAI,,,41.954209779999999,-87.666763560000007,,"SRID=3435;POINT(1165562.43720297 1926609.02243669)",04:49.0,04:49.0,868893,Sale of Food Prepared Onsite With Dining Area,781
-87.65254275,41.95440629,-87.652542749999995,41.954406290000001,Point (-87.65254275200000222 41.95440629000000143),06:54.9,2475823-20160708,2475823,407400,1,CORONAS CAFE INC.,CORONAS CAFE INC.,909 W IRVING PARK RD 1ST,CHICAGO,IL,60613,1006,Retail Food Establishment,2475823,ISSUE,,,6/22/16,N,7/8/16,7/15/18,7/7/16,7/8/16,AAI,,,41.954406290000001,-87.652542749999995,,"SRID=3435;POINT(1169430.06490316 1926711.03810735)",10:29.0,10:29.0,870034,Sale of Food Prepared Onsite With Dining Area,781
-87.67907596,41.95485438,-87.679075960000006,41.954854380000000,Point (-87.6790759569999949 41.95485438200000061),48:28.0,1275183-20170416,2513174,63414,91,STARBUCKS CORPORATION,STARBUCKS COFFEE # 2449,4015 N LINCOLN AVE  C-1,CHICAGO,IL,60618,1006,Retail Food Establishment,1275183,RENEW,,,3/31/17,N,4/16/17,4/15/19,3/31/17,4/5/17,AAI,,,41.954854380000000,-87.679075960000006,,"SRID=3435;POINT(1162211.55603096 1926818.10796892)",58:58.0,58:58.0,972061,Retail Sales of Perishable Foods,775
-87.72781945,41.95562228,-87.727819449999998,41.955622280000000,Point (-87.727819451000002 41.95562227900000352),00:21.9,2233310-20150616,2396169,379016,1,CAFE VERSAILLES INC.,CAFE VERSAILLES,4102 N PULASKI RD 1ST,CHICAGO,IL,60641,1006,Retail Food Establishment,2233310,RENEW,,,10/26/15,N,6/16/15,6/15/17,10/26/15,10/27/15,AAC,12/14/16,,41.955622280000000,-87.727819449999998,,"SRID=3435;POINT(1148951.02855121 1927000.48174546)",00:22.0,00:22.0,843217,Sale of Food Prepared Onsite With Dining Area,781
-87.67370926,41.95655364,-87.673709259999995,41.956553640000003,Point (-87.67370925599999509 41.95655364400000309),00:21.9,2141409-20160316,2445387,369962,1,ILLINOIS-RAVENSWOOD INC.,JULIUS MEINL,4115 N RAVENSWOOD AVE 1ST,CHICAGO,IL,60613,1006,Retail Food Establishment,2141409,RENEW,,,7/29/16,N,3/16/16,3/15/18,7/29/16,8/1/16,AAI,,,41.956553640000003,-87.673709259999995,,"SRID=3435;POINT(1163666.56854663 1927448.51543819)",01:21.0,01:21.0,872481,Retail Sales of Perishable Foods,775
-87.76727186,41.95687429,-87.767271859999994,41.956874290000002,Point (-87.76727185999999392 41.95687428600000146),00:27.8,2342399-20160816,2475384,392004,1,Mia's Cafe 4200 Inc.,Mia's Cafe,4200 N CENTRAL AVE FIRST FLOOR A,CHICAGO,IL,60634,1006,Retail Food Establishment,2342399,RENEW,,,8/10/16,N,8/16/16,8/15/18,8/10/16,10/11/16,AAI,,,41.956874290000002,-87.767271859999994,,"SRID=3435;POINT(1138216.83903067 1927383.3639159)",07:55.0,07:55.0,879765,Retail Sales of General Merchandise and Non-Perishable Food | Sale of Food Prepared Onsite With Dining Area,767 | 781
-87.68138945,41.95767395,-87.681389449999998,41.957673950000000,Point (-87.68138944700000081 41.95767394899999658),00:32.3,1494444-20161216,2494332,277713,1,RED EYES COFFEE CORP,RED EYES COFFEE CORP,4164 N LINCOLN AVE  1N,CHICAGO,IL,60618,1006,Retail Food Establishment,1494444,RENEW,,,10/31/16,N,12/16/16,12/15/18,10/31/16,11/1/16,AAI,,,41.957673950000000,-87.681389449999998,,"SRID=3435;POINT(1161574.45472873 1927840.77256654)",57:25.0,57:25.0,881695,Retail Sales of Perishable Foods,775
